address,freeBalance,reservedBalance
bV4ykn6TNGMNqY4pgD5ZmAvYHTa9n6wapUNDiSwqvijWpRD,172.8000 SDN,0
ZE75cqF5UgTWXVzaqtGc3tvsThvwckgW264ckp2EPKGPDcP,157.8387 µSDN,0
ZE75cqF5UgTWXVzaqtGc3tvsThvwckgW264ckp2EPKGPDcP,157.8387 µSDN,0
WTYQ8EQkikTcGCeB1PsJpABYVXJVfB3BbM2cykRcCuAbKSM,5.4288 SDN,0
ZE75cqF5UgTWXVzaqtGc3tvsThvwckgW264ckp2EPKGPDcP,157.8387 µSDN,0
ZE75cqF5UgTWXVzaqtGc3tvsThvwckgW264ckp2EPKGPDcP,157.8387 µSDN,0
X3LtDofPhkkYoRSnvFc9hvyV97Z2TTuT8ySbR6e2xcPV64N,149.7600 SDN,0
ZyEtaWVMGt688ZinrzFRPAQzfps1i5DSc4Dr6pKdGuYh95L,249.6000 SDN,0
WVispuiUB1SKSvJVKAbJaYMBNBMoc5MyP5wgZaXkrg1iPxN,3.4939 SDN,0
WVispuiUB1SKSvJVKAbJaYMBNBMoc5MyP5wgZaXkrg1iPxN,3.4939 SDN,0
WVispuiUB1SKSvJVKAbJaYMBNBMoc5MyP5wgZaXkrg1iPxN,3.4939 SDN,0
Y4sjobZvgLbg3H1MVRGmEn9qWUEUWnynxLMq9WX1BsRvKsF,343.9999 SDN,0
bdwQBCdQHa32ZrUdiQUCSePivQVYkwpXc2zTrYyi4F56F8y,19.2200 SDN,0
bdwQBCdQHa32ZrUdiQUCSePivQVYkwpXc2zTrYyi4F56F8y,19.2200 SDN,0
aeGmeUitDLKw2Ez74jNamZ44M7oVR3XZWzzNmJsGDnh7XYc,8.3601 mSDN,0
aeGUXrA114afNAGETMqiSkvQ1KAhsruPEag7qd8b4X8Kkcc,184.5814 µSDN,0
asyZ8yKU8dedzCECgUWceuaWjRHPg18fPNyc8LUxbfnQFq1,168.5843 µSDN,0
aRJyANAt7RtdabYF6QW5YLyiTGx1YgV55kKXgeGR63cnoYp,216.9966 SDN,0
aRJyANAt7RtdabYF6QW5YLyiTGx1YgV55kKXgeGR63cnoYp,216.9966 SDN,0
Wqzdabm6mWpuuCUzecqHHY3G8G2RocB8nFguJhQaM7YzcBK,5.2357 kSDN,0
WWQ5kVDEeSfUeLPe6A46Yj97PtGRRvX3aCB5gfUufF8Ynp9,2.7501 SDN,0
WWQ5kVDEeSfUeLPe6A46Yj97PtGRRvX3aCB5gfUufF8Ynp9,2.7501 SDN,0
XnrJCZsocsZg1rYPVAqE41odYEaUGyiC3SQaVxHgQTiWfWq,352.3701 µSDN,0
ZXNLWHijgajpnmWzeGVZtGLoCLEsJAFFwRDsTV9w81AFWUA,9.1680 SDN,0
YSfjJDG1GrRLY8jWJwg3g4c8PD4jAZzpqpBWBepRFXVDrAR,167.4000 SDN,0
XnrJCZsocsZg1rYPVAqE41odYEaUGyiC3SQaVxHgQTiWfWq,352.3701 µSDN,0
bBjwT6BSD8aSmnPzjKkA5n7vjkbMkSzhcTgJwe8e5rh7evW,1.0066 SDN,0
WXWxAAmA24CkBeQeBarEtKrTjKy7XtKusVGESqGi3Y4DzKL,191.7391 SDN,0
bGRzcYdPmgybdt1kSmsZaQHr6Gd6fmFFwqT4nb95UuNLJeM,93.5999 SDN,0
Wkv7b5zDiVYxT461EV4FywN7Yr3ux2th5fCMLbVhbAqukyq,3.6240 SDN,0
XjVT3iDBs6mr6Aho3P2JGYq76UQdMj9KNMezBTiSUhms2qz,110.6640 SDN,0
WXWxAAmA24CkBeQeBarEtKrTjKy7XtKusVGESqGi3Y4DzKL,191.7391 SDN,0
XJDKYqFs1AyzZEutcJQ8Z7myVbD2Hkc9rtm84Ltx28oTLAm,1.5264 kSDN,0
WDahkeYrMw9BYGF7jvgiGsiyYxRsZg1eoGvyPUvk3D91FQn,860.1080 mSDN,0
XTaMBUZtpxo6fQuBwBjc5W1Lk2EYrwvpjwtoVKpLkdgB8xm,48.9000 SDN,0
XFJA7k98dCCAVjeY1zGhAtXqSaYUCGUzs1r1XbeCt7zUSTh,22.9200 SDN,0
ZosjRg8doNw8p8MUeUyu1sSLvhMnDByWX1VadmwsZhejCng,416.3040 SDN,0
ZosjRg8doNw8p8MUeUyu1sSLvhMnDByWX1VadmwsZhejCng,416.3040 SDN,0
ZosjRg8doNw8p8MUeUyu1sSLvhMnDByWX1VadmwsZhejCng,416.3040 SDN,0
ZosjRg8doNw8p8MUeUyu1sSLvhMnDByWX1VadmwsZhejCng,416.3040 SDN,0
Y9gdgx8Wv11sUk4ZyCVRydgxSAbsjoNx2d4ABYxF4Fhqu5u,2.6177 kSDN,0
WwwPjNwppV1EeNJQC3M8RNkszNP7vJ22GBqmpxxSntZPYLe,3.9120 SDN,0
W91NUA9GGyRZAHKNbs4mLRUPZjZYWfBT79r7PtNvjC1m6e6,3.8581 mSDN,0
W91NUA9GGyRZAHKNbs4mLRUPZjZYWfBT79r7PtNvjC1m6e6,3.8581 mSDN,0
W91NUA9GGyRZAHKNbs4mLRUPZjZYWfBT79r7PtNvjC1m6e6,3.8581 mSDN,0
WMMLn654Ddw4riuKBR3So9gKVayQotQnUEpNuAD5mU56Usb,55.7999 SDN,0
aNkytzHiADYVWxupMP6xeJxWJACqGjtNUA1QeK8Vam1biRH,77.5000 SDN,0
ZsvwvbKXXKjs5y7p78T8SuRRMP4DSRiY9G3Kh4MmfkKhcLk,182.2554 µSDN,0
X4yN3zr6Jaqm6Wrv7VnQtbPfiH9VSWGNSePc3yDkFP1QXUD,23.7460 kSDN,0
X4yN3zr6Jaqm6Wrv7VnQtbPfiH9VSWGNSePc3yDkFP1QXUD,23.7460 kSDN,0
X4yN3zr6Jaqm6Wrv7VnQtbPfiH9VSWGNSePc3yDkFP1QXUD,23.7460 kSDN,0
YyfAmS5EwttLD9eLVi6fBcDJjFhXMex2Hjf9TK3fwbPDwWp,131.7500 SDN,0
X4yN3zr6Jaqm6Wrv7VnQtbPfiH9VSWGNSePc3yDkFP1QXUD,23.7460 kSDN,0
X4yN3zr6Jaqm6Wrv7VnQtbPfiH9VSWGNSePc3yDkFP1QXUD,23.7460 kSDN,0
WkzWfJmig9Si5JGFMKQkJxD9NjgQTeHetAgqYG3xvXW75zq,1.0110 kSDN,0
a7QwQtdV5XYuCMvwPbHPT6X8yWKmDBBjRGKMzqM5232gRo1,175.3261 SDN,0
Za7TMzoLxqACMMYQgmTTBauzKJrxYPv8u5UJ5f6dekUnCtV,398.3236 mSDN,0
acfs6ZfATcfzifygxXunNXec6GdNkrx9ZoR56LK3U4CDUzh,3.3274 mSDN,0
aWW8kXjGYySyLap6CZCaUEtc4cah5iRg5bAa7wHLA8bNpfn,314.2856 kSDN,0
YFBmMexLmVvdwZtVkLvw8Nha5huLNSCc9QypZfsQHrjBXWC,17.4000 SDN,0
aB8rcPDe2EKF1ZqAEvMbKoVP8JkKHd2RZ6cHnFxBRzGRgtN,61.6580 SDN,0
aB8rcPDe2EKF1ZqAEvMbKoVP8JkKHd2RZ6cHnFxBRzGRgtN,61.6580 SDN,0
aB8rcPDe2EKF1ZqAEvMbKoVP8JkKHd2RZ6cHnFxBRzGRgtN,61.6580 SDN,0
aB8rcPDe2EKF1ZqAEvMbKoVP8JkKHd2RZ6cHnFxBRzGRgtN,61.6580 SDN,0
aB8rcPDe2EKF1ZqAEvMbKoVP8JkKHd2RZ6cHnFxBRzGRgtN,61.6580 SDN,0
aB8rcPDe2EKF1ZqAEvMbKoVP8JkKHd2RZ6cHnFxBRzGRgtN,61.6580 SDN,0
aB8rcPDe2EKF1ZqAEvMbKoVP8JkKHd2RZ6cHnFxBRzGRgtN,61.6580 SDN,0
aB8rcPDe2EKF1ZqAEvMbKoVP8JkKHd2RZ6cHnFxBRzGRgtN,61.6580 SDN,0
aB8rcPDe2EKF1ZqAEvMbKoVP8JkKHd2RZ6cHnFxBRzGRgtN,61.6580 SDN,0
XfM3KNVGs3UuuaWowZEoinnvrrcndwLJj75YDko4EVCdhan,6.6413 mSDN,0
Y7UHpYkZqL9G9DhvQFoxSuippxyqFjv87ZnmQNYQHVg1TvN,3.7440 kSDN,0
bXve7sUZu2MFSbAfiWbVFRyLd6ghdQ9HFpkkRk7d1j6nWkt,58.3595 mSDN,0
XiXoRfHnNzzrMSzeKLvf8JjH95Kffnaxc7wqDMxGtVdvENt,22.4639 SDN,0
b7J1D49MPkbqDASiRzYcW4ZhCXyoWd3SbKt3hP2a6eMcNAu,376.8000 mSDN,0
ZSVVEsCzdPxpGdsFRGKxzcNRZehapiJzfrX3Wpsv1y3Mz6e,249.6000 SDN,0
bSsB2LKxcbqNKAmg1Cr9g6ECEjrWLCWxFgDA3YA6zYA1jx6,3.7200 SDN,0
bSCWPGVYmsRvc8gubBG1KptNBgZ1YtbACTpmJsujZpScFWo,2.4840 kSDN,0
WyjCSepYmjWJYdJRrsJQrxh3i8MYcaTEegBbSfs2R7xHLpK,1.8766 SDN,0
XQ9CmT8bd5rPB4N5dhPnpjLHyMzU58n4uec1m9EAD54XRj5,8.9280 SDN,0
WrzB787Kn2VhNgRk85LEkZvQThWLDxSpBE3fPKaENmkjKok,50.1120 SDN,0
XGtp4nThBA5nqtr4T4hohff8CvdHLDHbE44Td5NEMUTqocS,1.7551 SDN,0
abw2LoiiF2xBkUERGnBwPvq4tJhis1PASDv96WTF83QyDQY,4.8298 mSDN,0
abw2LoiiF2xBkUERGnBwPvq4tJhis1PASDv96WTF83QyDQY,4.8298 mSDN,0
XPFSoYgcATnagMMZAMgqCfnHHgWoajjk9cAdHBxwCCsxGwQ,83.3900 SDN,0
Y2VX1epXKtKvwYe99hCpuKkZSPuSfcibsMD9rfLNfyYETmg,15.5000 SDN,0
aZgJyTA3Zmb9Qr8tNfABSaeDXTYBBeAPJnHaStefme7rH41,1.2400 kSDN,0
YfTysSepVuquDxhZQMLo4XWK8LiiReRkmLnqhRx9R8RhzkF,6.3336 mSDN,0
Y8GmKcXKSeeq72JL9fZaL7veLtzXRuRBh6DVHzADbJ6oADg,194.2115 mSDN,0
XYvdPTioEpLx2qie6TUVuFXhYGwc9erbfwUsbNQvemqs556,46.8000 SDN,0
ZbyBPJNCWETWRSNYz1iXKsPa2owc1ejYgyA9F5Eueso4Gme,39.3660 SDN,0
ZbyBPJNCWETWRSNYz1iXKsPa2owc1ejYgyA9F5Eueso4Gme,39.3660 SDN,0
ZbyBPJNCWETWRSNYz1iXKsPa2owc1ejYgyA9F5Eueso4Gme,39.3660 SDN,0
aBaTxHKoN7mvtEaDLevJqvkMvat6YsTPPeLXesvNNU19oQU,6.1776 SDN,0
YXA94ts1F1R9YScBgKK9GuuE6XVXdujjtvMND2dAmpfKKSA,99.8400 SDN,0
aPfJQZSE1idi3Rpg7LRsEepFr4DEPpwpwA9fwNrfqfsgqxs,2.7825 SDN,0
bWa9uTsbEt1TiTWrmBJQPQ7RAw1jK17z8R73s43WnfJYpKY,155.0000 SDN,0
b7xLwa84b6wq4F21tatC5QFnzS2YGwjQ1WQjNW28xCtXVp7,57.2400 SDN,0
WZigmTnY3hhHg24BJ8RFakg4twUtiN3Pa7JYghjuXgAgGCK,66.6900 SDN,0
XyyLwXBqRShrhLKja9VAk1oASEL7AMyESSt77Bmy1YskZrt,155.2015 SDN,0
aKdmcpatPeL9rngM3i6HCxUGUzjjBwruXo376todhbZvou1,97.9080 SDN,0
aKdmcpatPeL9rngM3i6HCxUGUzjjBwruXo376todhbZvou1,97.9080 SDN,0
aKdmcpatPeL9rngM3i6HCxUGUzjjBwruXo376todhbZvou1,97.9080 SDN,0
Y2ZoEUUKSumRgRbQbJA9G83N3yn87Y7v4rZG36usNoz8sUJ,356.6636 mSDN,0
Y2ZoEUUKSumRgRbQbJA9G83N3yn87Y7v4rZG36usNoz8sUJ,356.6636 mSDN,0
ZSWKphutWbxBvk9AhUwXExRND6dFyeEMvfYzDn4PrDq3mBa,253.7040 SDN,0
ZAi1uHfj4ux6rwxjWTZNg6zMWtPgsbuNscAyGi8Y9pHakc4,994.9863 mSDN,0
YFTq92FVFcRNGEgWykXToXsiZu8pJo9sSktTmcouhQPyHwj,288.0000 SDN,0
ZwnotEE2Fau85xByy1jHSfzj2xEUkqjPueVFW5bdEiB6NqW,252.9600 SDN,0
bBZYkZ6f1PmLHrcLxnMHL8tSpZV5NmUQ6bH6FTVDhX6nuz3,653.7725 µSDN,0
bBZYkZ6f1PmLHrcLxnMHL8tSpZV5NmUQ6bH6FTVDhX6nuz3,653.7725 µSDN,0
a8JtHmfZTRnRmYAdomjVcgbeRjVsqYYECq3uk45ssy4Zyw5,4.7400 SDN,0
bePrzkyyBZ7H2gSXSQsuGop5YFhKqxwSvd1KqY6P4GvgapB,27.3248 SDN,0
aNM6gRzN2XpzLTqn2kiqCiPGQsYzVm6j5DiWzVCTa5nt3cT,396.8000 SDN,0
bePrzkyyBZ7H2gSXSQsuGop5YFhKqxwSvd1KqY6P4GvgapB,27.3248 SDN,0
bCcm7Fiq5nAdvYsEhwmohyTgacxrpKvRb2VjSigtcuaBZ6p,472.6783 SDN,0
bGnSDcXUM9NPs5z68TcqSH9PjdxB61FM9wNLHbKkRHz2D5n,7.0525 SDN,0
aeW2RGmgNYeKfvd8VwpxhRHHznJkj7AYbGZbPaYrRaThjrE,1.9375 SDN,0
bJA1t9hHcA2uw1C4JjbKs3Bg3xxQXsutgeqpfqPjAA1Ec21,16.5592 SDN,0
a4VJ4zxw1hS8sD2anKZkT7C4b1ZemrniQCRPDLKTVWyStm7,7.6320 SDN,0
a2Vgzn1SM48zkZMcstQ8syzXmhYHvhgRmCVMKZrWXiJGF2g,43.4000 SDN,0
XiBTXo7EGCbZqrxQWmmD7e2f2YAL4QJfsQNoCTwAsoG2Go6,30.6558 mSDN,0
bLVZM3GN1KWgVtLwgqRk1MKTGPunqZ5ZLQitXdLjndnrJSA,139.5000 SDN,0
akReYjeHEv8EFQx1WkzDvyg9sNAUTqdy2pEhXdMNWiYGndK,46.5600 SDN,0
X6kDmgmCo3jEuMYvANTpj8A5qynfKVneVWMYfmWSNzxmqmA,215.6331 mSDN,0
agqjWc5548j6dr7UncmLDvagsbsgfH6BkSzCzCmoCaVqdj5,998.3542 mSDN,0
agqjWc5548j6dr7UncmLDvagsbsgfH6BkSzCzCmoCaVqdj5,998.3542 mSDN,0
WC62jjyjdDoH5vmefxKCFU3LCnXb5WnHXDzerbm6bGLEg8x,397.0000 µSDN,0
WC62jjyjdDoH5vmefxKCFU3LCnXb5WnHXDzerbm6bGLEg8x,397.0000 µSDN,0
WC62jjyjdDoH5vmefxKCFU3LCnXb5WnHXDzerbm6bGLEg8x,397.0000 µSDN,0
WC62jjyjdDoH5vmefxKCFU3LCnXb5WnHXDzerbm6bGLEg8x,397.0000 µSDN,0
WC62jjyjdDoH5vmefxKCFU3LCnXb5WnHXDzerbm6bGLEg8x,397.0000 µSDN,0
WC62jjyjdDoH5vmefxKCFU3LCnXb5WnHXDzerbm6bGLEg8x,397.0000 µSDN,0
ZtTFgJgC3ekidWbSQvPLm3yQbwKJWezhUFLceDs5vMdbWH5,49.9200 SDN,0
WE1Pzu9AMqNUb3gQ7DwRnMxh27isDSTCqzogtvW88WzhGoS,12.6066 kSDN,0
WQ12L5AnMKC3heUxvdo6ikwuuMUHT5t4A5VonEibpTbYRMr,95.0000 SDN,0
WE1Pzu9AMqNUb3gQ7DwRnMxh27isDSTCqzogtvW88WzhGoS,12.6066 kSDN,0
WE1Pzu9AMqNUb3gQ7DwRnMxh27isDSTCqzogtvW88WzhGoS,12.6066 kSDN,0
XrEwprpPS4sSLbPDpXpR5fibX19Zw5EesANgSwYscF1XBdr,15.4000 SDN,0
WVdUiKjNebTqC7pK2iCnT2Sagx88jZRaSg8pn1vN8qyjfrq,12.7371 SDN,0
YYou8iYYk298sNwNsQd9ftcEGsGKuXy2nsk1K4xNpkXcnyb,1.1661 kSDN,0
ZUzTLusAaosLYgCWLCBiks2JHq1DcADbjSaaj975nZBmX1u,2.6349 mSDN,0
bbb54pAtrHHTLF94Pk1CzygkpSQf6ch3CiGPDmZFHgCjiuV,1.7983 SDN,0
bQEmvnMtdvQpndqDotbgqjJsDQyAQJHfA6PcoCRhmrNEgAa,263.5840 SDN,0
bQEmvnMtdvQpndqDotbgqjJsDQyAQJHfA6PcoCRhmrNEgAa,263.5840 SDN,0
YPmvXgPqzw1EtZB4FEoYsbwLKTR1VSEP1SZ8QgoGhtVLfSr,47.1200 SDN,0
Z7c8uESo3BPPChURHLCwSQ2ZpX4ftpKTHYdrVL7RE47JLus,3.3153 kSDN,10.0000 SDN
ZPe4r48eBLFsaPKpT5L26kqgsZi3oJUE3MGycNBQzokrHLC,109.6360 SDN,0
ZPe4r48eBLFsaPKpT5L26kqgsZi3oJUE3MGycNBQzokrHLC,109.6360 SDN,0
YPmvXgPqzw1EtZB4FEoYsbwLKTR1VSEP1SZ8QgoGhtVLfSr,47.1200 SDN,0
ZseAHpXmx9o2r1f3r3VKXmXPCdZra9Z7BLGiNWA3KYfghwR,998.3446 mSDN,0
Vzhigd9UNoamnvyveZRN4K29jhnnwXEcr7XGSE3RcbTYi7f,96.7200 SDN,0
bA86HenVQSkb4HWqdASfPM1BajGsH6XF4kamFatsdYsbayX,24.0240 SDN,0
YFyyu57cqZ2FUARyWvHLyHppo2sap6UFzQmoD5yvBjhxsA8,36.9600 SDN,0
ZodQq7hntaVP7Jiva9jPutcQtQxE2YS2FQDcFxUGr15xgB6,370.7560 SDN,0
ZodQq7hntaVP7Jiva9jPutcQtQxE2YS2FQDcFxUGr15xgB6,370.7560 SDN,0
ZodQq7hntaVP7Jiva9jPutcQtQxE2YS2FQDcFxUGr15xgB6,370.7560 SDN,0
aEiQ3jch2u1ht82NaKrzdK95ngMacBqRTRvdud76PxNHV5f,967.8980 SDN,0
aEiQ3jch2u1ht82NaKrzdK95ngMacBqRTRvdud76PxNHV5f,967.8980 SDN,0
aEiQ3jch2u1ht82NaKrzdK95ngMacBqRTRvdud76PxNHV5f,967.8980 SDN,0
aEiQ3jch2u1ht82NaKrzdK95ngMacBqRTRvdud76PxNHV5f,967.8980 SDN,0
Zvc1HrvZwbk39vHCCKJnULvhXnDPwFReESFjbZJQyyd6iAh,7.3920 SDN,0
avyLnsNTYMjsJv7rpLCo37NuNJzvANHb7qcVKbS3Q6TL7XK,63.2000 SDN,0
ZDFnxvyxJYCsivN4EM7fzmFdWb33EDUEMVD9LzffyVxKn4j,190.3999 SDN,0
ZDFnxvyxJYCsivN4EM7fzmFdWb33EDUEMVD9LzffyVxKn4j,190.3999 SDN,0
bBMzjnpqosbZ6cnVS2urTvqbctaDkAAL4VgmkVmujx33bvQ,630.5500 SDN,0
ZodQq7hntaVP7Jiva9jPutcQtQxE2YS2FQDcFxUGr15xgB6,370.7560 SDN,0
ZDFnxvyxJYCsivN4EM7fzmFdWb33EDUEMVD9LzffyVxKn4j,190.3999 SDN,0
bBMzjnpqosbZ6cnVS2urTvqbctaDkAAL4VgmkVmujx33bvQ,630.5500 SDN,0
ayAuJhDkQ2cxBkBdWFZw5qQ4u9uxMJuHGoBtsURe7xFBond,30.6240 SDN,0
bBMzjnpqosbZ6cnVS2urTvqbctaDkAAL4VgmkVmujx33bvQ,630.5500 SDN,0
bBMzjnpqosbZ6cnVS2urTvqbctaDkAAL4VgmkVmujx33bvQ,630.5500 SDN,0
Wamb3WXMK8bWqkrmFBnzTPJ6PHAJQZPzxZspowXzqZQhiHU,369.6000 SDN,0
bBMzjnpqosbZ6cnVS2urTvqbctaDkAAL4VgmkVmujx33bvQ,630.5500 SDN,0
WMaiZ7UoL5RbbsJBo2eWjy9Ctq9wZkxYSda2dUdK12GtJEa,47.2320 SDN,0
ZNYG8fn9YmeNJFqybmztLdfLoWQVo1ZTFFxAU4tag9KqJYS,135.6480 SDN,0
WJVbJJHVEGFPFnkSRmbVd1DY8MEQd4Uv7J8EhXBf8UbLXRt,77.4400 SDN,0
WJVbJJHVEGFPFnkSRmbVd1DY8MEQd4Uv7J8EhXBf8UbLXRt,77.4400 SDN,0
WJVbJJHVEGFPFnkSRmbVd1DY8MEQd4Uv7J8EhXBf8UbLXRt,77.4400 SDN,0
Xi8R3575ounM4qXUdnHWDSfzQFYk6TByAuNPEDUwwNe9t2K,35.6620 SDN,0
Z7DtPs3Msr6C8vL8G2iWzrSxXpW9Jo6WicFMZumEw5CDdDM,22.8000 SDN,0
WxDzkNRCg7MkijUkooY8raXQpUNhuDN8DoCekszRN1raX8F,236.3716 SDN,10.0000 SDN
Zybd4L7z53URcme5C5efo7ZF9S5oagMrwVLTqg1ohyCVjyK,90.4636 SDN,10.0000 SDN
Zybd4L7z53URcme5C5efo7ZF9S5oagMrwVLTqg1ohyCVjyK,90.4636 SDN,10.0000 SDN
Zybd4L7z53URcme5C5efo7ZF9S5oagMrwVLTqg1ohyCVjyK,90.4636 SDN,10.0000 SDN
Zybd4L7z53URcme5C5efo7ZF9S5oagMrwVLTqg1ohyCVjyK,90.4636 SDN,10.0000 SDN
Zybd4L7z53URcme5C5efo7ZF9S5oagMrwVLTqg1ohyCVjyK,90.4636 SDN,10.0000 SDN
aZK4UmyxTrMV9oBUnHJXW8GwJsX3EJf9o3XftBwk6jkeYQk,21.5979 kSDN,0
aUF8jypEjCtn377kFPNeRgsrYwXiLa8TpLm4jYo757TiCuZ,170.7294 µSDN,0
bX5vSjqsbaHQpT2vpV4tyvtyvrpU5eHM8VhoMHsfFrb99ak,96.6592 mSDN,0
Wd85xVkB3Kjvy5EmXFanRQsJAsMRNUYA3QeXojN3YtEWHW6,998.3120 mSDN,0
b86s5xPkRatVaaX3JUss1wMB6oJnB5xCZWzywDSRb8HCdhB,297.9200 SDN,0
ZFU1KW2dPdqD6uzhBbPcGdH5kGrLU4rmjhLzfETBJ2PoZ17,441.8337 SDN,0
WzPHA2bDsJZRLTM2TEvLeEWgHpg6bEk5Tdu4SViAhp7t34Q,314.8080 SDN,0
WzPHA2bDsJZRLTM2TEvLeEWgHpg6bEk5Tdu4SViAhp7t34Q,314.8080 SDN,0
WzPHA2bDsJZRLTM2TEvLeEWgHpg6bEk5Tdu4SViAhp7t34Q,314.8080 SDN,0
WzPHA2bDsJZRLTM2TEvLeEWgHpg6bEk5Tdu4SViAhp7t34Q,314.8080 SDN,0
Zkp5eZqchbSyERoHnHdLC5ua4QUVQpuKWL6PJk1FizjueFP,224.6400 SDN,0
Yy7LojhroesHRjqPXgp5qHoUhCkMnJt9h6awp2zjTtCQotD,50.6616 SDN,0
aPKCiDENwnJzD5VE2dw1X433o2H7ws7teYG11q1mTteV4Kz,11.1600 SDN,0
XK7EkuSBGGXjSjc41DMuYqbn4kw8tgbaDzA2yn31echKzVr,14.8000 SDN,0
XHAzUx1Nr2Qe5UJeejezY6umWHAswByof74CWFffQEqiR1G,1.3343 SDN,0
aRMEMfnCCqP1fYTsxggSm2snThdWbBQ6gFMZ9CqLpmwBRXv,112.4949 SDN,0
WNqo1UiWY4Vk6fih26u2zqhKEzgNzE42D4hpwaMfNkXtox6,2.7900 SDN,0
ZyjTkUXaqfbLzrgZMEGj5v93Zd23LFfBExnqxYxLw2kv9Zj,98.3587 mSDN,0
WVtvMs8GrBk6tUn8Qexs9UYLuquYogDscMW9ph523MLaK1a,90.0583 mSDN,0
an3HTAfZc23rcSYGAKw4JVa71mK8YY8A8gEfkuLzQia7cqv,6.6544 mSDN,0
Zff5sBknCUDeL6HWjunfJQQhPyAGFVeLWau28dwAYEich75,12.6400 SDN,0
X5uPGJAtQtXsmn11P3AxBt4DPjvXAzQDgHmgix1AGx2ZhQb,110.8800 SDN,0
bR2TAHaZk5Sgdp8NQPhZ9FCsXTtSHQfHsgTqYmpM433VsFa,1.3011 kSDN,0
WSCntVeMRGwUNtXMWU6BABE9c4e9Nm1LRWwaqHjdKWUtuZt,151.8999 SDN,0
Y2Eq4HiGXUTf4BKgoEt75EnU8nkfdqVqFJaDCk6zNi118oT,395.0000 SDN,0
Z76Mj1gyZxYbwkMdrGd6RSpWk7fwCd1mK2o4QU53QpwFWkW,201.1115 µSDN,0
WY1xYxkbi1QmtaTkpJ3y9EteF623iSgo6SDoXNtNyCfGY6p,78.3223 mSDN,0
Z2TVqCMpMnNSUCPPPjoSBw6GaPJxTTGECiujhVp2Py3T66w,6.9840 SDN,0
WTFhbvJbUTsJpUHXz5kxsZcobbyRCjhGAG3BQtG3mhSywtD,158.0000 SDN,0
XLhJEX6Bv2AvcbwGLLuyucyVCkjgownW2Bcaz7bZ6Cwo8UB,236.2097 µSDN,0
Z5Pq2RCLpdrVK9Apw6HNRT6TeFqDYeoVD8GvGFzdzoxg3RV,11.6999 SDN,0
XLhJEX6Bv2AvcbwGLLuyucyVCkjgownW2Bcaz7bZ6Cwo8UB,236.2097 µSDN,0
bFvLHNEVMtDyyZXDFSfMdZ1xSDarrBDR84Eqm8UWPssjqc6,4.7077 mSDN,0
WkXHtotfGdKRWjWLFHeHxArxxswHqT7UA8LiDG5hwBRcYXc,35.1680 SDN,0
WkXHtotfGdKRWjWLFHeHxArxxswHqT7UA8LiDG5hwBRcYXc,35.1680 SDN,0
Xy1vfD9yYxZ1vHasHNfHzihmGUMQz1qtoxgAe99b4YHed46,4.7314 mSDN,0
aXA5xVt2r3p6zgv3YEAPawTVPvcPnTQBNepLyb5gae51tph,251.2000 SDN,0
YFWYDGfrzQuGKk8KuqgVSV8UQt9cdLMasu8Gu2Rju6SydSq,2.3184 SDN,0
YFWYDGfrzQuGKk8KuqgVSV8UQt9cdLMasu8Gu2Rju6SydSq,2.3184 SDN,0
Y6Rn46p1sUNGUKPZ1XYGkNfXRFyMPMPBoeTusUX26Ft5F8X,480.0896 mSDN,0
aLDMdZwWieaSuS1Cs6N5zPWKQRQF1F45oUQ9x25gyCwLq9x,4.0960 kSDN,0
ZxB77ZVCXH7HUVQr5Fa3zZgCZSpMw3xkU6sqrRjmxPoBWyS,998.3103 mSDN,0
bHtir3a5TZJt7xNRNMYnSCNquKxvdYgFkKEheVMspVUDNK2,26.4978 SDN,0
bHtir3a5TZJt7xNRNMYnSCNquKxvdYgFkKEheVMspVUDNK2,26.4978 SDN,0
bHtir3a5TZJt7xNRNMYnSCNquKxvdYgFkKEheVMspVUDNK2,26.4978 SDN,0
a6utQdLYKBsQnVMQ96dh3EQbKdiCBAsTi8DJB2XQukYsqjH,452.3973 mSDN,0
XWXcD58d4CaWotFmb1DqPvxJ19n2zjEqxpsuwcLtuvT8DCA,58.6800 SDN,0
ZRrecuxgmBx8gYRNh1iTgNWFL2anpc1Mu66g9hiduwWEPot,159.0000 SDN,0
Xt1avtqZ5DXXBVfbZP8rJ8d8w2GhQSxMXa9ecZYg3RFiY3i,18.8400 SDN,0
W8mJUeh5iGF7NsTZAfHK5p8p6oXvz2p7Ctv7r1vgDWD3jvL,6.6463 mSDN,0
XnuPJ2SnvjQhprnue5YLu7n9QSVAmsZVLsLuVmrZiyfAncd,1.2862 kSDN,0
YbQ4GxNuvakqyrxxL9BAYzhs4VozhmqBZa5Pav2mhoUbGBY,5.0880 SDN,0
YuTu74SvYz1yBgg4WkfqRTygdCtum5qPLwdwjNMGgDaLA9E,156.3983 SDN,0
ZvbuoxfojTKW8Q7SCLXicwY5LQZYh9w2LFgP5dULTW43a3T,1.2560 kSDN,0
ZLf7XHx8yrZkcYp9NEAoVpY1HWNdUFmCs1Kju2ZxUpSF2dm,254.4000 SDN,0
ZLZcXjYj2FjNFu3SfQ18KYN3xAHCH6zZzeJKLJL7Nst1xmg,1.0155 kSDN,0
ZLZcXjYj2FjNFu3SfQ18KYN3xAHCH6zZzeJKLJL7Nst1xmg,1.0155 kSDN,0
