address,plmAmount
Zkp5eZqchbSyERoHnHdLC5ua4QUVQpuKWL6PJk1FizjueFP,224640
X5BpfAXgVkG14icCGY4iokdBVcvZSW4k7ZeNweXNxY1CTCK,8000
WPa6xDjEyJwnJBMP9f7Mi7NQVnNFERQv7kNkkGRb8eEqkHw,343800
XAa68r3GpYzqDkDxgZAFqRqkpHkgrxmTxWjbZgSgUidxRo5,1984000
aCmMasXyZXdsmKMfrZkTVkcvzhJHF66uzkpYfgF1J5FrMwZ,1
YPKEKBif3e3wEUyEhk7qZ6hrurG4WDocLXDX6YYBxTGDf86,850000
b1dudpPdAxZjm8utaYw4bMUCNuWrY1ucJzSCPcmSJ1quPCP,4657600
aH46nCe1jm9Nj6exMCZfJWcA5BMFNjKLc5t2MPoGc53Y726,620800
XfATadkShunKdrfPDZH5XZ5Gz1UqEzFo8DSuTYHP6Danf96,448800
Z5LtfsMwRVhCjiZoSoGKMVPrj4ettjwwW1euBNXuGSFYoV3,256000
bBc1WWmE18EwW8Xyh3uukvMTBVnXiFBvrjPuq3JLP8hBTA2,3899.998
aNQeivr6t24FaMamivqVjWtHRbaH9hKBEh7tvi2p4sSPS5K,252800
bEKHJHbTYbSvYQQ9MmBJ8914rN9MPHVAkPrKfNb3BQ9T9kU,272000
aeHvsUo6d5g4XKshh5vMS8sKkohzJvE3RmGwSn3fWbfqpH2,285000
YD46i92nvMNfG7CvHzj2GZUHg8BsBYDN5VD2cfTmZ6djERk,12400000
XdUrsRF65uajSjGNUQwj98wugpmbvKvq7J1dhpK9qjoSiK1,5000
aY5KwqoqCuUuVk2MMkvXUJZNXUXjuoYXPgxunjc4LCHcUHK,15300
Yu3Sq4PmA6xqXE6ZS85ssYuqwvojfDvXV6RnZERU45118xR,228440
bJ72qzH5SXS1C6Q4fw94qj5W255W6Pu4CV9YC5VgTBXWoD3,139920
Vyxp6DcCJST2z5Lz7EHe1gsZAxu2ToBkZvtZgqGto1aCvKG,1764089.215815770
ahQ6j9ucgUfoUecjv8pYohUS7mSGW3KPSPJhnZUTnmvGc9T,37200
bEz5gC6oiZPM7yS1WfzxagRiPEfniJW5YkthXnyw1SFMAEU,26.46133823723650
bChVvvHWRfRfz7TESFr4yGxXseuNsH98k9UGFUBB4KtkfXw,332.998
WoE8ntVNzNgsYheznuhxhuqFZRK3B7bqz518QrPzbkU7yio,32800
WGkMuMFFET2BJ5aoQRwC4QgPsCNPnhmxUKtTh2GWezHo7NB,30400
YVR23keGeSauybNhs8kARqjeSKXhAqXkqt3ZmuBDyBsg5oU,0.998
bgYvd63na5jPzWaFt6ouvV3ZaHMmBvFGzoCu8sY1PVXfi2c,42722.43
aEzFituKSVywJCpdEwVRdh1VPuJfPqTDGvqjBudSudQvbDT,91800
bJLf5bNqT1ujWYWqNfz6njaTDebZQ7S6T2K4BfefPrYNnS9,148830
ZFjAyVeQ1BXhouqJBgxf96rgMHHj8KBZZkaJigywtDBxF9R,31400
bKYGhACg5RVqeycJVZw2CnZTAPuUK3ScVjPbBbq2GiecX7g,115920
a2i3o4EJd69s8A2B3ghDYUk6TE2fKsTVB6fuNesHV5jNsuk,14940.499
ZRJPnAXxsDsie3THvaeTWgdT8yQXcVBDEyxYWShkf26tw3n,17000
bLMZp8gDFiMCxXoRzMnkBJ9Un8h6Kr3XSmez3QB9GeTj5gZ,300000
Xykn5SUXQgBKteg5zTUeBkiBdmBdcfKFGvCCXerjy36B4og,149120
XMG6jnaGv5FbFw4MSGuXoCNq1XzNH5PXeZYu4knRtnMJGXM,236160
ZfNTHYXtUx9k9rFYSvxiFzjWFVhk8Teer4sQ9pfDjVeCQGi,265600
W3nih6GmoTG7xovMAES8ZaKE2hgpkQYZUZkSULUjhj4zhY5,66599.998
Z845nhkge56Vv9h81h5y4ixpXDhaVUhLWqgiJwLad6FUs79,156799.99
WEnwvHueZ2nc6W6gyFUNamstSZxmZ7HTeJB3AThZy5nS9NL,6609.6
aoaRsakDHrmw3GHnKVDhGQYEXHe1YN4DiHVPxWSp3B2CinQ,10
ZFgn7AZ5wtrt1AcTisguhnUdUppxhY6Q48BQGS1sfsyPvPP,200000
WVtiocFdsKx4DvAHgNNMUNJtw9wcQEZmn2nv4yAqEYHBR4r,3996
Yf647Noe5cNx2XjxWiXrbV54HwXAy7yJZXJHjD5cxw7KY3A,1013784
a2EqtU5yohpDLLXF7GhU5jGQundF4qbXGUMMbRcdE1orjxa,123199
WqyyK98HJ1Si5kDmABfjHGFcLSkXms7LCdYCkAkxErciPR8,300000.009
Y5p1FZjAKFXHPVHBFk239Nt6S2W5ZrEG8wg8LgDQWkNtQWw,165000
YJG7GAFWsS1jgNghDk73aDktEdSPVJHp2oXPfBf1gk55TdA,182400
ZZB8v9vsJZ8pw7TXv2XoWTJNdGdxRBdKFPNgxbSVnbKxLU9,409999.999
Zu3VfQNFbRqpZhLkRWcNX7RCKyEnrQ1n5bY3CCNViD9dfBN,129888
YPWcQhdmanhgN6KFjNy2pjtiMQToKPJw1agUCx3kyqo5E4x,60400
bADERY3QdiJpJCkqQBViNPvwmAWaowHNQq3oiMaKWTLD9Br,281599.998
ZBFHuJoGhLPvdoasJH8EvK6eSe2HYY2RnougGYc7tRM8T9t,50
VymuofSe3NrqqkmX8WW1oxnGDoex6EHDHgNmnAm1SSCahAE,1466352
ZHbdKnhjuLYQpqmXJYYxQdW7FrVB7gcpeYH5whZqYar6B16,341112
Y9y79iqAhjWUxCFKsELKLwFMQeaMMkBQ3g7pxSRh77KKabm,0.002
YwXCCWfjBVrHG57poZpzsKzXUzTDJsiYttDRzvdhb14M5om,220320
ZhU6aaoj53fKbC8R1QeD7VGCFmgdsmcrvr3GK6xq3FLx9wk,25000
aJFKSBQqWjRnL8vDhgtfhnmmpsJukJVwkwbLL8TmRrmNxBd,3648
WDiLeJQ9fxxBKxD84SNrEirwMjAp7yXwK1BZu3k4J9gcdNv,20088
XWsfu3UbtUj3nB3ycYm6nS2pVgpJp969NvQ2uJp9dN4KSLZ,0.198
ZCXVA2VjntX25uQemptNRKxce5CKp6S1fiHyj3HNpxj5VTx,336798
YwAAkekBbnPJwyKAGqg2B9tpd5T2fh8n67EQvcuSQJBdPJm,304000
aLZF7WNKpRVM2tAAajhmiJKLkz12MkPrYmtcZvL6FnCrh5n,533407.98
aWh3M6e6deEYkN5HetcHsNcfcmBUYjmirQGtNB1zdQPBSNM,598400
XiePHvby6DSBKyDWpnDeCc53Bt2iutJ2CYod5uaw38S9PJC,410699.0235743800
Z4hTNW1MrBdnxxieCzfu7BS5R6hxuTd2YfdfFULwoMQGZoq,2
ZAGfNKxEWuJ9C2vkP2V2PdqmgqfpAfX329zaQx1MLzTmb7R,28525
bg5PF9f5hoBsPZVYs1Hfr9McVJct3gwrD9Zcag6CdZYsJBq,1337600
YD26RMHJCfFNUiFQEQ6tMv57UYhadYMdR8MjbjQNCnptaSx,193000
YZQjyGBX9ohusGF8tpsq9B1Q5qEv3t5ESHVU1hJUyJ7XgM8,0.001
XoAysDfNYJUt1KBKMtHZiRRQeeBZ9cG7k6PBy6aoqpmR9tT,112700
b4XuESpkR5ATf5T9U3XKiwTkP7FN2NedA7XTqrpWekMWh9N,655400
a4w4sYjyixUqSZ78s7dLurqjuvovK2VVaoWHLLeaEJZxied,2012288
YZmMUGQcGca8EU9SWGqQwapCpvvzdKzDj7MxL7npY5fPUCM,45900
X4RSYz3wxdxFDhyfCewopwDTgoQ7VsAi763VJPnvU4R5Xqm,66096
XFLqANd8fAEW2xgbuFj9VphN4bWMH7nwHcj43DnxZGG7RXR,304840
a4vDGoqWWJQu7uj47oUrDRbNCJf47jFbngE3BgsvCNgBQu1,350111
bKfojLuh7GDzpG6p3bno8EJUmxTwSPv2MKoFTc5QkVX2QqF,2110080
Z2c2drAyi1uRJM7mBRu1cvN6hKk5Yt5J1WZ83rthmxS3u1G,10075
ae9CmZvVBR1VizeqDpvurFVucCup8Q36mZTa1BArfGUaajR,74412
YaAmD2nhDHvWTKGmGfzZbeTnVvUKJTYPRfjQYXDUM7tZo2p,12853.9
auNKDAjohzBFXMqgrnP8suS2sT14W6jVaSNsyEmeqY9GntH,16399.999
YBKTzaTQzvhBzvSaZPMHbHgbJ2C8DjbD9hyU9XhksPKAT1A,10
XT818swKoWNJrBanM9Ka5ZjmbopRgBTkXd1ejc8swqUxJM8,1067600
aC4tSujpDdACCdhSyYbDL9ENxSZ3fJqMSrZoBRJBHdGVMrV,256000
Z22iYZFbPYMAgvpF6ogJGhZQQfCtThtwgKTXGPXHXMDVHvi,462576
XXwc2jUmv7hyDt6swrx8yGaZgNiPBLMsBLHEGAaxypbjm95,104732
YegfEXyfi1YCbSAeRDg6gNW2LpfbgvrUgXh3V3uWg1r1Pya,331800
WugXmm7phfsXpBdKr3pcnV7GzHwA4RHEy2LFLwkCZ6KbFzX,499200
Y38WSX8rAdKAW117tQ7qvfAuUX7ZRyW7PjTMCbWRReTUzWE,16998.999
ZssJ8vZHBNxxe43svwWcPXoMBzk4JxRtgc9TprfYNLCCffk,2150640
Xyo6qmvW5ULfJYdLYfhMGYh9i5uQaYATVSxHGnMpJXo7zn9,267300
Y2Cup9cCprq5hxvnBir9ECJewN4Y3LASmQKurHALf7yNKDm,16000
a2aQcCt8TaB39EmAd2sY6afEoMJehbJSH3iUS43uCdd7rSH,3622398
b4MGYbFdkAWDuFRsqf5ps6e3WwiWLsrmmGAUPBnSEwJvALE,1400005
WVf5GUv85yF9Y9fdwoYyueTWKJKcouQVxdHhwbwU9zyiWSR,0.996
aCNDhHzesuy7YTrmEtnjmWzCJ5tCuDioqqUdKJKPKS52PdY,208439.99
XRrGC1XCW7Le934eUMZgq6qPTfbBVwtbJ18fWuKjA1zvXpm,99379
WaVRVby5GdJwxzRYiPo27jZMRjfpWRSE7q2Tv9VQnUhiy7G,314000
aHp5qM59jvFEQCwxt1XK7k4isJ99dF3CbmyzVYucp8t47YB,265600
XcQbyQXPpEabBsYsf78ZaMUPCeYSULvJu8uY7ZKscQbVGpq,294000
Yogxb779HXLTnpyKdTsxSJttdHtjgYdnLVFPuqJWEBPeAHV,271800
WL51u9MzvcAQGckhNFHrpoYU8PNiRWDAr5LP8nC192beB1M,310400
b1dnZJq2HqjdFbTZtA3zZKXeok8ggzm8AKa956XZoAtL2vt,165240
agAwd2221pDiXk98bzqcZabAxaWXP3aHa7rdYtvd1CoBMjv,172800
aNQMkEBbaj7guuaQZBnWDTDf3pz994ihXdAQZtGL6MFpFyx,33372
a6ka7NPvTX5xJWhPSWhM3w5mXQyQgNpzKqRnG656xJqvrdH,0.002
YDc2Rp3AvUsB9GQeub8Sy58jkKF4nYqTQkGsduiPhL8VhdS,254843.2
ZStGwEwtCBQGcKSybEFC2swG4M8zJqp27jRKHuotFjUqwkt,464960
ZXcCuuVZ6MN4GDywNgow1zPaBSPoxSAyDXKBZC7LEZmHmse,15276.8
a27VWWea83iSdj8GVzB2CtYZ83MrUiQs4FnsbFWjY1iEnpa,50000
WV7h3FRoeosWKUDo3PdUViXZbmwBUzjtLF4yYUuNMrrWhTh,0.995
aRF1GKSAAt1uT16c5Ya7SY6T7XSzcEiGpZDxmCL4H67bVy3,126829.999
ZZrGKpDXg6p6J6kkReu8V9hKbzy8UMsFJbteGJ3jNGmzats,299989.997
anuX8ympLsJYbNBwyQzFNi7fZisghRYKkXBvbidPzg2E9pK,244224
XfGhWfk5CqnbcZT5eRAd5BMYdpUJCfYnu2CFJENEBdWAiYi,0.006
YY2hHftvD8bW6DXgo6twPure3gpCe9StfoVvjVhLFsE9mZB,32000
b8i1MwGkFbHgwgaDpAgWDxapRYfufKDy14SYPghKEiagttP,217.44
YMJzUet6zwbgzZZnb3QXRMe9VB8FxpjnK2cEJQ491YJzTzF,1
VzigpReGTs8WAs54pZKhvBwa4FiDT5aViFtD2SBZ2d5oqM2,121600
Z9rueYKBLJJejm8uKUefaSJkRGRiAXGydCqAFetLHCcoM1f,383333
Yv9QzUUzQe7wsL2YD9cQnZMf5j1kMduLdrMXnNFdah8CY6q,31753.605884683800
ZhigtxdazWUDhAzicLpazAGF3bui2wycg4WsviHSr9SuZkf,107388
Yf6evkBwEhv1zgVpvPJLffEkCWySDjb8gE1MvoKM6infwX9,58320
WFWLGhXgpzBnuLzPvwfigX22t7GpvYWJKhyTjH298sKjZQs,14592
XSChQHTqAp7SHzNhXm6KFeg8MN6wvXvFCMKMgGE9P7QGZ7x,2500
ZjeDwd1f5C1BCU2in2XUxsHcHHPGSVjdkexjZNUGAtoB8Zm,333875.2
WDKnBDuocDp3sLRw2Rn1DhciFXzE6BXofZSr6zovgAxQZRr,4
aKxp4qSh7FQ72uFrvoSDF9qBg8byLNYC7WXpFN8sJRLFvaz,57736.8
WDGE2ZPfgG3Rp5u3kgX2pTiJf1zYDtQBeTKquQ2Y5Q1Vwut,69699
aJ9diw8r6fD47TvUyGzqaRPuLKewtqW4HYpWZx5oCyjNmeX,23250
W5tZwGcqvPUhVq9PgDp6xxsZkPhmSvfuiG97sjT9qRb9zzZ,82089.999
am28w6PXVPJXzkoQn1YoXk129TWx8XbB8KTAGyp2HGrqZvY,2756389.399712130
ZPAkNVbkWXRDdSG8SBzEvHDKT3d6nCBt7qzG6w6pxowTbxW,91314
aPZnFqPjFwgZ6gPC8HffrikT7MZngZp8bUNn7vEuU1JhqSq,1610000
ahGNN4dLXgMGDwULTVx9bAaFmx4XG9evtpLd2As1Gw1DHR9,502210
b3bFqp844soE3Vz2WxxKu1LfmPemDUyGbXA8v4BcHoaDQgB,205200
bKn5be5Mo6S8YakBib6TMnEfnwBKNhSVTFfJZBJAeKQN4fU,60000
ZbjrJS68Vuq22C7SjuMwuWCt6BnmxAMm31rkmoXLFjVxfVy,147008
XACa9h1PUJTSn5DhkQNueeKhMGks46ZDhU2PgE66hm6k9iG,249600
aeCgKrcRR1XbymEjHvWT1WajH1bZ5MSZLxKhYeB7W4PihHo,140707.097
aehL23tsifV44LuA3mFTgWXhwkfuvTnhFGZbTy18MgEpzvD,0.01
YvLKusfFQe1ZMwNzjfswrRcH799KdmmaQyYJT3HagbMsHBS,18429.998
X5jv1EkDL3d5DQaa5yTmGFpRA2iRPRABoHTVFnh6wehMXiQ,250001.982
Y4bZSaPdUyTmPq5LQ474pszU6ZxDt2rx1bu8vAbuWLhfRUc,1220560
YcTqT3EAxz41rzYYbjacydvXcKoHT7pPXBXbi6ZJbkC3gGF,32244.48
agseiVDjBuZ7wGETGvD4tGhkzCbvzvQEvY8TrdXei9kvH1u,100001
amc43HYmgkwpHzTscYycvz36EA9mXBuHZktDsiCJtHrHfHS,318400
YKW6eYbHPDGBQ97wnnBcx9ecfKFKkzp44M96SWV2Ku7mxn6,0.006
ZcudCZrWrsjcori58orCFgN6af3qkBaHdGAy1dSeo4UJ8uR,500010
aq3f2C3uKbu5UfnCu6sr8KwBDhd1K6ea8CdjVjsjYcmnZnM,297600
ahfUrZxapjvFNZCgoehK1aJT5LUQHwDmV45nBDHLJH9KQZM,741048
XGWp32oQKCixvLjp5a49j4F3Ao1CLH2Ujk8FNhztLU8Z47P,96680
YfXpq5RxNSaHuqr2DczV4tirz9WKFSGincZ4jkY5FHWxoBG,22260
aUgNUiUQfsSKAjzBczQq2Rb9Ftv8zEuuTYP7tTrJLaWxVUG,1280000
W5QDRScV2XVyVkRxGCBkU4xmSc1Rt3Qc4aNniC1M4yCUx9d,33350
XnupJjpoNjhXZgWGPW4t1fxJxMWwZBnhDL2ZHZnJS2SYpMJ,158240
bgtDgKUAvcqkwNMainqeZPYfVaLP2EzAmbt96mVBvFN8NmU,50000
b7czapxRKVZTeYm8voK4z9Ay1dim7gx4NxGLzGQrCpsZGBo,568480
YB4MAU39fLfSzsUogHjWTKmzNEA4ax31WzxYRiABnYomoyF,912000
X2CqbKhYitPF7iaw4hNXUfeWy19TSHFjnZx8pyXDdpQwdhh,1535307.8454500600
W7hJf9ztKGWaizdhzkq2so3gkuLJ8sCjoEaUUccdSk4frE5,312120
akX7CuAqmFAi445YkyaqLc9SfYwQGVQLtoJNsSqJqP1S55B,704.16
ZctkmxbdxwS7vUGyVEhfaBzRvnydj1RUy3CjggDA2hhG6oR,56160
XiQ8Qgmqv3CAqzZuov8yGqTSjF9j8NzysrZPDCvMw4jU5he,2696680
Zi4jY1qr3d2GCGZsna4bDoVX3UxKbgGDWWJjJQdAYophi7A,1824
b23qWjyRciLgMyUce82UTQA9XQg388hbBbkpc54BArZHrYW,277312
aW3hTrbH2pvz58BiE16jUE8vm4k5VFi5R12rvMfn3U979Dz,2022.72
Y5cpH3ukepYrjUtM11vQHBiR6CVHdX5tkXNzzWF4M8QuVLe,156239
XmCsy6MFahpue4ZkjXZtXYzCAQpHg64F1KHj1GbjH6DvWMv,1000
aPb8rA2pktATS84MkVeBrvRFMiFZoXmsVRFqGU6BitSJzf8,243000
WzsQwvwEegyxMQVXagLqWePqhTXDZDWS9JrmEHnuQuiP2WZ,111111
aKhumqRXiZ918qCAcdYprrnevX1oaXEn33XobKA73qofTKX,5866344
XoSNYwFoSgCQ4SdeU42B6HRWp8j1SZ7qoqhM8fSd1jrzEnD,2969583.997
ZhzctPFYYrZKtdvdXF2Jv4G5GNCMm6AbjCRhymqj5fV54MA,0.995
bTs53DokHHeDcFY76fMJsZMWXRNsw76WzPTSAhxughV73UQ,50740
bWi6x28QuBtttih5eVcpiV3KHJqtAxZeDiQpm1iDXbEc9Qi,31762.8
akKwA3mhzaPdGDYQwhbgNSPQ5mUiLAgMwjk39mWeD3fNyQG,52001
aoEjZQ5Mk114D2EcJfzpLWGrzJ4VbhknJFL9eTHYYR4KFdc,75525
WxhwUmo5atM7g3KJv7YdhZZ4s6YH4oA35uKcj5E8Z43qs11,66814.879049022100
WbLmoJ3Krvy8wM7t91h9RUQbr8gaicQ3xb9jeshrPyv1q9B,0.998
YVCVVmBqG9i2qomvMWqPHMfNuVvgeW11LJRkzCDU2qdgbAK,56520
bCVKXw81xWTGj9oFvwcaUxyftvQA3Dc2pxh5xNkUGz6WZFb,434136.672
Xhwu29w7T7Mg7LcSyXYH31UbFDsCZruoNWBqWVXXGCxy7KA,241600
ZF9xVGcCDTRZsniuVMPBbpgaWkCTe7Jq9mUXP8miF7GKAAe,16423.09727024960
XjijudoJEFBy6npydFZgWgoBu5WUomVzPhuvBjSzoZNJc9Z,28224
aExNf68XzPGG6mfcJFoPxpUWeF6MPPnjQSZWtexQS6CC6xk,150010
b7fqQtahEv8PzZRvtAnw8njZfzRS58pEcFP551wZAZW8quX,56149.998
ZEk9UrScMdTPSn8vSG63RSQDumAoY6fii75hSp6UahQzFVL,2328
XgEoE7cfvThJzMsW3sDDDq7FtahHVYb3rk7KhAaBuFaXtLW,1500
ZA4R4Je6pze4wausFwVZxpub4XTyfSn81k5UBXqPT5sVY7e,150000
YtVah3gmvD463XMjLXZv2sfqHtrcriivemxTGVbMEzzAnmC,25650
WzrepRrYgAwiw1dTBtSV2K8Q5LCvSMM1LdBmKAqxvrTywua,1764.0892158157600
bRVRztp8unpABYFiGVdLx8yn53dtuyT1ugSfZsr6tnDHRji,16300.993
aZQ4EG67aQDuYjZZ3QSem6urwrcKCwKdQVtBsCDoP8ybSXV,256009.6
Wn2AEvFaEiZ7dWCdbnkJAZY8zs5gxZPWJStyVBdCK3NMAfK,60549.999
YskYPo52TbjsKKLnueDvJW1Wkz2Z9vmSPLgAC8ALWazvcKU,311159.992
XG5R8EbAh2chaiLpTcJsABZxwRqm23N1Xq3v2YqvcxgAUZM,25220520
YaHefTgkfQohPwrLwQWY46EjELLjnLcy1JNPcCoF3cMj917,55199.998
WdC3fvZDaDNF3Z3i8mJStzycdB9hYdhPtEgA8RiQ6gBwWnU,100000
beT1XXFZELjFk8RaT7m43ayQ4rqyVoMUgDKkdnjgfyr2H1R,59818
bQnPGrsSXRRjFREd7eVRct3mucgkYkph9vG8rJ1xWWZ8rTm,216000
bRDHoxKc6YcMkr6TPuXf4o7Dy3by1HcXwtdRmmThDvhZoDg,453600
XCoBn9MvQvEkPGowDR4867z6nCiNm7aGf9pNJWyjcoiB7rC,251200
bCeyfgEF2uGHsHSWqb9bmoFjitcUaWV8QwPNUf23CgjjV5y,28646.02760164110
XmBZ1ipXBvaxrCPKYTbyzEzHvkgeEGrWScKdQ2JBm7nAgsX,0.996
WW1rTrmxPSJLADx2NeiEfwUVUSfP3QEs9rMQxJX1hvEoTMJ,3825
ZbpoBdx6LRdvNjNz431tF61Tf557sZ6AU8VweZxeF6YaqHv,58500
aCerjMctuZB7LgpNUoUhXeSZamUhVzKxwVBgCcHTt8SM75w,20097.6
X86hpRFdHD68nawJwZWkEZ5S435orNUVz3eAaBypPgTvmJN,41250
ZJMrCrX7YUEEWw62GxDYzspJ2KKptarZLkEHbXbzzk4hemZ,941.8342
Z4nRGTYiapLx96NiKjzd9AoGTUdecNKAEjmEEz5Rtf2Y6dL,46.999
Y7krt8c15hCMCZG1W62ckRURq9TQ8bTGNw8LDu6L7PW5GHK,1000003
advZVYPWS8o7ReTx67gJv1m9WFdoArLwNwWWbDFdtzWaLCB,185.598
bUVmJR3gu1hi9qa41pzFWWfFP4QVUYPyntNKjhort4BPovK,5977743.7282
ZvfyVsPLXtoj6VEcLXHok8mxsVjgshV2tU9uRvzYw3kUSuq,0.998
ZgQssBPZDkDBz8YbyeQyTJT1c84xud5RqwVMGeKg92vCefx,783278.999
WYU4LjzCkBSnSPDn5Btp2FTFbdCdkx5mXjiz6PfPpCxAJWT,424326
ZfKo2g9ECBB16vCqgH8K7xa3DkSk4Qhkb34jUMiMcrAKGwF,38835.2
XDNEsgUahwiocnvafi2fQ6JDMqn1AKxzCXezws6vaRKw2m1,497500
ZtLDmCwdscYo2pMp1bf32qSfnx2ehs52LkS2q5BoFYozhEJ,191000
Zba4HWYWBKjAbe1gAQ88e11tNAdcsSYgCpkufTd8kPnq2wR,78961
bWUV4iVCCiVF8wnMqQcCsAmbM5oWgm6LUiUxvyZHu9iBjCu,77759.999
bHgyAb9SuJi8aCRT5EWGjjApWoeCA8FN2L8mPziJC4TKJe8,11
ZZNfccw13TCUSQAyP7Btug66tEhCVM31xWic9YMLqM3M5vb,280340
ZvZV9p44VJiJdGDfaywLhBzYCjND1SkKZRj1ppVm8FSEfjX,6042
WE1Pzu9AMqNUb3gQ7DwRnMxh27isDSTCqzogtvW88WzhGoS,12606600
a1KaRvshxfBEShvTHnWWNwi2g6DFfGrPkVF9SMSwtGNxLVN,1000000.999
ZFt26z6HWzbMf25YKsiV2hxsZWm2QbTAwQDQffBKbWM1aF1,49264.808
ZM6Vxn3kQQgzoHxaZoKf3GtErN4Vk7u1Hw7CeorN6NDYkck,120960
Xotz2r3K9orPfdyvNzz7jLPGYcg9ui87JhDStvNKcwafwqY,163999.998
ZuNQW95mv2jp6SZG84KUG33v79ACQTf1QU79c4Nux3EfacS,19750
bEMp1yqRbEcaVkwTVnV1gVoSGUHPTLg7wVCA1huPqFNxqjr,170560
YZtzxCG3eKbWJmidKZt5YPBtmku5wYrvcRLDqeazPy8ASFi,106400
b3XjkrjGkJKPg45oGGR3FepaVRmnq2qXH5m8sJohJUA7cr8,12929.12
YzFbfsoeVU76bH515kmhZA27UrFDB5sukF7JEsk7xQbcSTk,20441.474
ZFL15HWSiE8N2kw8xVfAty3rKxJgdbLS9wPq6kzsTmGHoWR,3000011
aLJZH3ybm9NpPch1T7mEGqvfWeXxBbJgVTce7Fsotsy3Dzm,172800
Y4snAESnkNwdRcWaRZ3HWvbJTsBfABVbJZLqBw7GfQR64Wy,375040
aomFHv1CA2uUQXFxRCu2CnvCGQVRPQFtAKdJHVhVceAFAxj,63199.999
aaSYp5p4ftzxH7BAaFFdZ8fdbUUkJAdYgVu5qaycGhjAbs7,282464
XMdSuP7iPcu8TeZigexLPaBXUnY8vX5MgKtyAWt7JDfCFmZ,3.999
ZWjduzfj4hXHr5bR4LcUyES1cxR1qa9zWfS6jHo2KVUTiye,472650
YJVBaBpCpBxrGmPssEpfGcmGEuCBRCe4aZsVygYwwD4Mfc4,559679.999
XzTfTQrn4vo3g1Pksjoqqf8eJNNxMEmyeokSTfB8zkiqUKH,1016319
YfffDKiFWoJY3KcE2VetSk1mBm8ouAZrzub1LWJwpDH1UgD,7203.22632
bPmQGsK3vz9MEPwpEijAWZxE7pt9zky6t5VCLQMrDm9uAeQ,3985.92
YS5Jc6bQWjEuxKQsn4yQZazeSCu7NJmj8BNueiGmf4HVHFF,3
aq9nqu6tRvJc8EQAQMg4b4njYUKav2JSiZwX7ABBmuLjmvM,100
bBMzjnpqosbZ6cnVS2urTvqbctaDkAAL4VgmkVmujx33bvQ,630550
Z2G9m2SWgmaxc9YCqF5f2b7j9y9sv7qPCd48JEmk5MFLniT,309598.999
bNWrV8L6SvcAaXJsSU5u2PdefnrVvvQC6xmWRc2HgY6rVgQ,16600
XSrVe5KDE5ba8d9dd2ufgoZpjPFdy64FagBuzuT4Nvy8S4R,0.027
Yt85kQEcYdtoiSSeok7vHCMH4ETVq1jTtjEZWDkqyPiC32u,50000
WMRxKzmB2W6LgfVjUz4aD8V2n8kcrv77pKfU9JRZpqVevSj,1089999.999
ZCuVuNeBTdMVCwGGWzmjLW59E5DpenN2AUsUsszSoPG1yLe,1002136.798
YNeb5RQJEENtyNye31KKAmRvUPg8sQx7eoa2ei4cPuyyqjN,3104051
bSVzfkdr4wuS3kouicZg35Dz5CAMhaxGFJLbXvedvYRG2Qp,62208
Y6Qj6THyuxn2Tfk85ZdJZNwg8NE2i988XyWPUwaLUrXV7N5,1329760
XfuMVjZDGPsXpTUdRA7CC43kK1FLC5L2nK8xVFKmWGi2Egx,246400
XmmdVsYTRftuzW3odJFihwLq1NDN6QkECnyNpgcXoTBY4zr,72200
ZSAjKNXU34HxDDdRxQPyizMYJuPb9pSHcNHc19rJBMWs58V,412380
XaF7QCHJxdYRPdKhmEUuhthKY4d19ge2n3YCKXMuhXd3cwZ,99999.998
WkXHtotfGdKRWjWLFHeHxArxxswHqT7UA8LiDG5hwBRcYXc,35168
avb85DUH5S8TLYqGQyyTdEgZMYaSBVJah7qhBjxtTKEynXb,3481600
aZaB7NbEJv8DcCE6cTrXxNNA7oy5M3ujx8Tq7ip2dLxtEKE,0.001
Yot7fekKMgwCeQCttTR6G8EKNEPX2sHGAdDVXayBmpEXV2a,7257.6
bNNww7pz5scEMhgQ6HBPrm5KXgMBC5cfcAC5WH6Z5EhSfKc,62500
bFvLHNEVMtDyyZXDFSfMdZ1xSDarrBDR84Eqm8UWPssjqc6,22608
ZpAZ6HpwqsKbThiXrW38643nyrtDuG45Z5hTD6r5qHi11ad,243200
bhZiyRVBHHJyfkfJawGJoWVx4H7QYKj2CNmsQ2zjiQRGupX,4567.199
Y4EKjGHbSPdL6VrSzDSQ6DdUjg4BDVG7diJYWHBKF2tHXH1,335005.504
YbdLEkxKB7vxXmKwm8GLi4L631rzaxu3o5EmALmfZHjm8Rs,91680
X8iHo22CzaDt6YMHMky69DGUUh6HTQnhhnAnQLwqc6Z1tD7,5.299
XKFJgqSwbqgVdtZzHkWPR1TE52LgMLugHLvXBsjavAPkX1H,0.001
XWSdBAo2xitJV6oeFsB2vtPTpqdm1thQ5JQnsuJsiE1acjU,107712
ab1nbcDij1WdHoYDsASQWgvjGvkRsu3F6wCsXnj2Pi48A4t,1694
ZDn2BFdb3iQvRx42s5LQF4Vot5j9fabdCCWX6wVKpvYCuw6,66690
VwoH5vkztFTkQhyYWbex8f3u6FykTWLQkWkR3z99Kebspyz,4740
Z4Tm5wwu9XS67xSc8pQSUYDQSujbtemiCgqYwNBmeA6hv8d,2942720
bgWsWE94Vgdqp8eckPQ8aAtTQTbd4c3UDZhXoHt1CKtKTTz,1000000.09
