transactionHash,ethAddress,lockedEth,lockDuration,plasmAddress,plmBalance
0x21c60d17017881c4d512ecd721cca8a4f7e050c895a43a435b6dc7a83cfd9c07,0x19eE7696D2a71548A7f1FC9cef644460d7e73297,45,100,WMvEtgcxfv95fKbt4inBPcVU442t5dWcCbqBpSfnHs6S3Ro,501111.5928676657
0x6897d19be388a644801be552e4d5cc46b69cf848242f4711750b68bb9fb2191c,0x198A123599e65140bfefA096648D968A67c3B807,4,100,Z7GoUWEZs6fdUgBoQEXmavmW4xWYM8efBzE96A7tmMbFjQe,566143.2526993481
0x4f40b666bab97ecdda06d09fb9864b0bc8601b66b55f8b225989f2351127cdd8,0x943D56D95613984E4972Ae0C4EDF1471502A248E,12,30,Yv9QzUUzQe7wsL2YD9cQnZMf5j1kMduLdrMXnNFdah8CY6q,31753.605884683768
0x6407a9f1a7055fedad4b93890491baa9a77c43a4ba960b1f5386635dc9a2fad7,0x9A94771E7E73f9D8d6E880cfB12CAb4e9573C45E,3.5,100,Ymd56UJivQLRjiKBdU6ZSZqw6TweyJmVVrak6B78ddSig2V,4950918.00859597
0xbb0e8722ee752be630e605760c2be0bcd4fe7c5bf6f50d918ae766ba7c88410b,0xfF3fc772434505ABff38EEcDe3C689D4b0254528,72,30,Wqzdabm6mWpuuCUzecqHHY3G8G2RocB8nFguJhQaM7YzcBK,5176121.635308103
0x006eed5082990c85abf9823dce97d1e35ad0e0e80ea40ac74c8da6e4106bed4c,0x6f9393eBeB1EaE46417B915BEc7849d270D44D57,1,300,WXWxAAmA24CkBeQeBarEtKrTjKy7XtKusVGESqGi3Y4DzKL,191739.15593856575
0x2c17c48fa3d57dc8d1322285ae5b66e8ccee073bd58711ac6a8735e13df7b27a,0x965E5C422913310D4b0929D3349Cb6Ba2c7c9d9f,8.1387,30,XMi9QMRfakYTd5YxU6QiWMYfPnGT2ax9zxDZiGRQFGPi9KG,471031.449244651
0xabb99b7fa4ffd6cb74a9a99c26d6d5e401b094cc092a79af22e14131bb143dd0,0x35dcf2c2223F335266e17dacBE8777D7C5bF8A15,30,1000,YgG1CPpJEqPTA7JhvrVrfbkVDTm6mQy3BrQ1ms2kAvypkzt,17640892.158157649
0xb6740f04f8271c93e17d97092b1c893088cfbc196c2d147bbe0143b445b7fb87,0x61c11F9f831186B8dA28978220Ae7827cDeDDF83,0.05,100,ZzeCCeKhpHkujFsb8AGTibqBdTAANaPRqSyFk9fj8CGWucH,551.2778799424265
0xc5a65091b9ae060c53393161c87dd39d1980a5539c6149984eb0f8cd95691454,0x0C1633e0BA164a9DEf56d86d7c46afCBe4d28a77,3.909,100,WWAyoLEMjboFWT2CPkPvL3Ep11qNJJGN9zUbLhGP5SSMirQ,349529.8937004379
0x903643b02ad3fde020fc4388d2c95bc998c6d7ee15657945ac8a999af22ffdb1,0x9ED176365Cc9928D492218F837Aae08019f1F465,20,300,YsqvrF3EodmscyAN4cWhduupSFPjuizZc3oz8gThBJTnwmA,793840.1471170942
0x353f12c2f597cdb69b7adfd56157d2245f19d016e4497847d7d437ac21996900,0x184cca7d9E77d07fE76450019B0df461cF83f316,19,30,YoRtEd1puKw3QzYk5FbEBBA2Dfjh2Z5hFn3HHmAvpYYb7rC,50275.5416507493
0x4c67d8b30f8c078c734a62ca18bc134c7410657d16c8d335a66f2e39ee5e8007,0xE5Ee62D72a8B26cC1c6C8C2Aa0D9697C3F766893,10,1000,ZAvin9PwDdqhsxEZsn32AErHvYhAj4tPunoifLzFxRuosxH,2458832.092256712
0x0ef793018944431141ca1134f64325a4f19ee7148e345ecc53291884cb459731,0x057dC43Af6187a931E78a56b3293912A5b42e5Ec,15,30,YsKk5kKSTGbYqNBvBkG7yTgSYFoeMyrwakLH8gtXKJ3wPGv,1743292.0073558546
0xa3362840ec18aab2822952915d5a3d230ba1baf944169ce2fa847de8ec7e055c,0x8DC9a800a12A6F0B8E0CB485213b777C296A9536,6,1000,bQpDUs633WwivU5uQsLxqf5XNno8xgsQe5AmuzC35XHpgQs,1058453.5294894589
0x4189c8108a356917189cf272c7b65870e364b2b8d73fdeb6135b737a61f3870b,0x9cC30a6b421C4E6bE8547b8d694A46Adf45E8F87,10,100,YnidTvzCFeA24u98Dto9vCXEVjSwMEFG9RXr8o1YPGtZtRW,277458.12974837016
0x2ddc522fd6a8da37806555def11582fafeb9aba91855922feda443c7e03a3b98,0xBc3639460Ec1E13024C87011A169dB2Dd07E0d7e,3,30,bUX33je1sSEQN1WerLnpYqdnjV87KPdYYv1EBHVzkS9Nwx8,29989.516668868
0xdb3c36a6e9202f75313707a5ecbf5adbbb64d428ba1079cac0ddc12ac5aa9cc8,0x157D9FF7dDd8D426A0013C682dd1567F074f6ec7,3,30,Z98SVj1aHqCyMsvvqJSByXom3BCpiHUnAz8zstgfbLEReR7,8017.785485882652
0x052231e404c5c8e5410a74db5eba88de5d0c84709a15f2074375c83afd4ed80e,0x25Dba4fE43f3E630BBf5C675568c3D463F5b870C,2,100,b6pnVwqTCv85gvHMMSp5ZM1QxfgSSkTY1BrUfgvtTgJ3UTU,22271.626349674033
0x62284c6c419dbb21209606b448749a2830ff984691f064da2bfa60ebf58be48d,0x30086c39930C0708B83e2C31Ee080505D843aC8C,10,30,Xx3DUBfkFaVTAgKCaVXHshVvGLdVq2MYt1ZtBFvM28T325y,52922.67647447295
0x0d4e1c186f7a0430b27200e7c7acd3f7df11be09484fd94cc6303383991faab6,0x762BB60BE9460754DFF50275d23E742E33844491,0.1,30,b3a2bYDFoHm26rbzqDMjEiFa2sN7V9x9rCPhfcubuLBzA7h,264.61338237236474
0xd0e84d00ac24d1d38d3d3170a93cca085b12092745ec41c12221fd88a691ea2a,0x381150118f049e8970e57B06a6E880b10769E745,20,30,WL82fLsjbX9jo46qeVx8mrwkRToE6Bxc4q7Lq2kPhJp3zxP,0.900239217674666
0xfa220f915c4d00a0211efd5fbae1f80bdcc18e0f29b31d7ef88f2f60704693ad,0x34C3A5ea06a3A67229fb21a7043243B0eB3e853f,0.5,30,Y8sGzfbpBaAgvomVfQXqYkE1eQyvRP2Prtzn12AdBZ3DCeX,1323.0669118618237
0xa238bff1e40d56e3d82c87f8dc75277a43b6c2cbf3319f9809c9c4404ec9a28a,0x4260E8206c58cD0530d9A5cff55B77D6165c7BCd,1.45,30,YjLPZdySPegq8tq4cEkzePv7gsDTPz2UEfBNr7hvmqUU9Fm,3836.8940443992883
0x369fd2e19acb61f360f0b59e59c7543221c23b3324d5fecf8449ebabf7f88e0f,0x5459FD1a4b2b798aA742223897a43a67E904f629,0.85,300,YqrTrNzyjP1gbw31DrpdHiLsxqCxTYbCNruQrR6FCXNxFeD,219038.13648176444
0x33239c99bd4ac487e2d93e50966746f20ca468e8d1736d96486f0df3cf0da250,0xCcb12611039c7CD321c0F23043c841F1d97287A5,200,100,Xm1H6JAWHCqDFZWKjNp2NF8s4DAK4qQ5gEsVraMP4QgmSFW,10055111.519769706
0xc3302a331c9c49fe6a1970aac6fb8ed58ad696636dde01c1eabbf21aa1aa55b0,0xab38a0D96586c0f536B09339daA61c4e6981d3FD,10,1000,Vyxp6DcCJST2z5Lz7EHe1gsZAxu2ToBkZvtZgqGto1aCvKG,1764089.215815765
0x3fd0306098149356fe33de712d820ffdff6deb9ea3a50e1159dc08e924db8d4e,0x37AD9F5cB15867156bd75e76b8D9eDC40fc077a8,1,100,am28w6PXVPJXzkoQn1YoXk129TWx8XbB8KTAGyp2HGrqZvY,2756389.399712133
0x7a941c40c91d750b5e307fd1217e1cfcebbe2f7fabaaf7fc4bb67be31885cc76,0xcddc876165579BDDbebf2EA6DdACAa54896b2B6a,999.99,100,aW91e8jB2q9Ar4iuzWAss8tyqydNi2UGTGXeF47MVtwQJjf,11135701.816705267
0xcc6114f2883b36060bf73583f0547cdfd49f0a203be4014d81b32e6595f98b5c,0x3Fd1DdF28f604CFe5FEFA3adc38e38BE2F7208d6,55,100,Y3VskPzPp8fTatjwhoAiz1My9HNAar8gUYT631aVHFH6MHT,606405.6679366691
0x3689361297ab9569dd2019ba8a7438fcb88df6ca88b174303b73e7a8727e66e8,0x6F04eE370184c6ed094F85A0132358F6352FB7DB,46.95,100,aki7tADKC2WgTJC9QYekk4kLpecxAQPCYZWb2HkqcZ3Buka,517649.9292659385
0x0b51fdbd525c3eabb1149516e02ccefabfa545f6a79f0b25410b25644386d6cf,0x51340435b04C3E8D33D7cC0D10F6Ad076Da50AE9,20.95,100,b3iYbWL6mZuCPWUH1u46vXfUicWsEJh9bJvZjPWUsjHgZFm,230985.43169587672
0xbc82891e1b5a6113d9799a1b004cc7726670c4f54a25135e3d0c801c88f54ada,0x4718fc7E40092A9d5FC584699AEA1AA4c6f63D33,20.35,100,aFUG3kKaVcsYinuPzZya1Czi8MGX9K1pw666qbr5tsyWeMv,226613.79810793328
0xc402b6bd422480a19c283aba907497cf52ec29ab3701c3714eb9e1218d54aa15,0x33f3341d95AdEFed3A51358b04B599862F0F2b8C,18.6,30,aw3fjan9JSnMMmDBY16nAo3kydQp8yfDuo1VWkHf7bMDe79,49710.270012472435
0xc0227525eeb8f6866e30c3b1aaeb1f1e4b477e5e3f50b057b4c18b71e0315f68,0xbD7c0a61406dF33A22eb055643316AdCE6145198,6.55,30,ZxrP9TP5KTHKpM1NgvNCtCMxZtgQzi8chhovGvJnEErHmaK,17505.49831084379
0x48a6d0b7cd6ff07d05588e0067da527cead7dd7694e22ddb853dfbb6dce14a04,0x757058FA2a6261ce0834782152413609ca86C9bE,4.55,30,aaZnjiBNfgYExfUhyQCNHqURtccy9bgqXWw9BKMeszBTiDt,12160.30798692202
0x1e95cf85b79932eb56c6d26c21e60ac13f90b44d6a8605f3c0f14e84d72b1793,0xf59C491c98C0268480C0C4661B082961f8029Fb0,3.8,30,ZfrNz158nt9UZsVMyUhy57ir6K5EZWLWT7fTVqKqNhdj85b,10155.861615451357
0xe9f990f316cdca2933cac8c86f5ad8bd9952a9230b28ba744cddb8607181b5c6,0x6dbc25e9CcB0995B935a4107953bA98563ED6C6f,1,100,bRaGt9T9purdkYiPf5xbY9Ug8sCSCTUJjwjGSdvpNMaNqDV,4410223.039539412
0x1a329c11914096d828d097a58a5f873eacca0be1813c8569eeee0230749a6568,0x2ECd81E43C1F66185446F4af7DfEAa6AAE249f55,200,100,ZRyMAksBgZ3VVirY6AjTkqF2wZq2mu6fUJPkMvmh6tbA4Gv,16134391.519769707
0xbcf0394dc828153eedd22dac3cc86b74beeb8f02e602d03a61915279dd1bc2f2,0x4F47f2Eb86153D036a18f4858970A8eC7D51066D,0.4,100,ZA6kcjWCcQFszzLr9A4XFKW7n2yvK8PFASiRmrQiUwgdFT2,4454.325269934806
0x6ee1df76a43b6e1392be696fda73cc62e3200a2e9ff69d98c6dd04022a3e7a97,0xde45Ac1DdB50D0c7DDb7ce66b3AF6A696AEc6035,2.7,100,WAL16BXdW9DZG56ybn1rstC1iwAHeQypXVeyKS9GKgW2Jhu,30066.695572059943
0x2b0eeb890bf2d930953f2c6b7f7757f2b68d905799d958ffc5c30e3b5935fde5,0xAF5D6846a4b7c2cdFabebf001382BC9CbA4dD266,100,300,W6kdbWj2mSDJgqe74hb36ykwvDcF26G1K3yN9Z9gtt1NQ6Z,3969200.735585471
0xd018b3cc340545862d759f914acfc3f6417a44336c7f8ce42db433e2ec6b3e25,0xf3B02c6DF19E6d1fAd2Ce2b5a463C3cB253194E1,3,100,bczJ6gamrvnTJ76ewyoDKbz4oUjSQBWv1Fwj4VxfSfnYGJQ,209485.59437812207
0x5a5ec0b347cbd8cbc8b08c09adba78f66555cd642f4bc64827ab3d1f9ed80f8f,0xE2e4F2A725E42D0F0EF6291F46c430F963482001,50,300,bRifnU5LavQRQJGfQ8JKAjZL1kP68yGKnyf27s9NXmXx2jj,1984600.3677927354
0x1b80c8f27c346be3932d53f36ace535e3cbb55314d4650e7a8fc348a4b7fc1ad,0x376E21B6eab3ad3623E4002612c5196C4eDFeF2A,7,30,WFQ3GJ1qtc1mHjdFZbdwvZTmSLzTBcWTvn8iN28QG8HvyT7,18708.166133726188
0xaf329692278610cd9bde7da29f16780e2fd1a218264a9f6266e281e7c435a217,0x30f2db9dEb67121593C2909B5948D68B9fEF57C7,3,1000,WovWh8HjaWXzUS4ks2aBHxee8gSzNT4mrG6CuPq2fb9bpB4,531872.8985684531
0x87502f0042914adaed2cff1e49ef3457bbdd78e87a15119be1f44cf9e64e76df,0x4af013AfBAdb22D8A88c92D68Fc96B033b9Ebb8a,0.05,1000,aNY3n4KnCbepMDbbaYkvcmRYFPT32MZNjPq5Dk6UQVUtjUC,8770.870397408326
0x39ff04ff5e58ef248e046cc4f40a63cac557442cfc8587794b46a5a9c784e0b3,0xF4e2FcD72b667B9f9E71bcE82069CD174348FD90,0.1,1000,YhmNUMhAm27pYsnadDLmCVVPTZFexDETTq3T6pYr9TydcR1,23812.772158157648
0x61c9b016c13ca3696d8fdce5cfffcd0fc8ce7f8df60a29255fe63126ddb56b8c,0x974A3Cb54d84b22A6Dbeb1BF4e9546eDDd825003,5,300,Y4pf4u6brVgnNMJUGqrjNqGwcRBksRkHKjkrWkjLi81nvVe,200444.63714706627
0xab6688e0de39528d77302eb0edf308c6e1ffa4ac33924fc2bec8c41ea336fdae,0x6a9F813fb3e6a8f7013dabD1695bAE1d49aE8481,0.01,30,a59JBJ8wDU4GWEZEUJ4jbNydQWuGx19ofEuLxrB6arVBj9T,180480.27330013505
0xa55534c18f13ab7b99418d4128ee35fab878278baa77b72c3459e29063c976ec,0x3a5444D841f540fC23C9faE2b5D1fB7Ee0838a06,138,100,atnWK3GnAKNoPDo8RUteiKsM2g55eKi1fEVP7EyMLrNNvYF,1521525.9466410972
0x6448dffde3616eaad29f3ac654703f3dcd5bba9cf2e76af2f2e763ccb3d8fc50,0x04e6839909B7330dc28BF267230d28da5E83Bd2a,4.3,300,Y3BERi4WVrwE9DvwwgY7Hp5QY2vKwHxZo8U3M7hnRsJrLc9,170575.63063017524
0x2693683ee8e15ab84babbd952f3dc770bad4bf071821618b8aa9ff90c9776373,0x32057597286EfeD4d8833DE4d7b57907E1CD4012,20,30,Yd5PkTaHKmxvV1QRDLndfT21a5DV1fv2eyEYBUsBEc8dHUe,53451.90323921768
0x41504783fc06357f76ad7a2f1db9425f30b31cb93a0ccc5855811442edf7282f,0xb36e9e8218866df29a46eE3f2160E380b15bcB57,1,100,XQ4rHcAdv6ajNfkPo6wTRK5QHZNQtnWY9HodzsfXmLcnGw2,11135.813174837017
0xd7724c9eae04c8a0f35d698b758365c23c1fbbe23fb1c8ff70bb86b15f189181,0xC9930C8e4055bd5f4619dC345D142E7B814ff655,1.75,1000,ZUMKSTi5e5pB1298Smi83B2qemsbqCtr47aMiuW4c5cyXkU,308715.61276775884
0xf9023210434e77fdb780a353dabbddb83383260214535c638f04c2f9b565d3a2,0xcBF111366e51CA8E90180D0EE2C7FED9D2BD62dC,1200,100,XjK8Y5gQvvBXDNqfBZHr1TuioPaV8HTmtAHuZ7H37rbdczf,13362975.809804419
0x05e6898a55d4d6f5bb9c9fe6e6f9abda2926cbd98606defe0883caa126d603be,0x3017c658C3fA05781e96599395325Ea3F2350b93,1,100,bfiz1UQewvg1Vnd2Gg4c6swuaYRpwmijMGxqnkkuaby8t1a,5044969.453002116
0x0fb24a29b16351a4f886f9b1c56fc95101d35d45b43da7abad5d34f360779adf,0x6fa7a51725800Af7973be549ac5c5Bb2c057DE37,10,100,Z7dAuXaNyKmm641eij56Fmh3dXj4Bdx2LSvkurAfQyMH8iS,136716.91422572177
0x39d9a16ea710305ae9700fa0fd7bcd2ecf268d900b88a10b7940c5a3c9139ad7,0x7756525541D5CC50bd1C0dc1c99Cc29AC3Fc0d6B,0.1,100,Z9DoLtFvo9DFmLCGC3BnY9gxxj2deQsMvbDu784Gmfc4rnD,2205.109519769706
0xae22bf2a9b7374700ef273598952bb78814c3cefd7ef4f44450ead71b9afcac0,0x11604a4E849B9D4C6a459a6c69938FC9bc4054Db,0.2,100,YMhnS3oTJyLg3HgJKUdqegq56z49zvutvzfXD7s9DNEKxXy,2205.111519769706
0x66bedadb3ad445a25f9a9cdb675cba4b222470a1e5c5c3503d6e5c89a5839437,0x1391Bec69Fa33aE796DCe01fA12D194E449Db65F,5,100,WmKGG4vSczmQ25b2VCkYsg4WyKxRnGnH3iP7W7NGiGsuUs2,55679.06587418508
0x0152ad22c7704bd15f55a847892582b7e8d5e75f2517a375fa5de8d2e6e0a1ea,0x589842e8CCD2367dF47603189B1c2D3447D6734D,25,30,WxhwUmo5atM7g3KJv7YdhZZ4s6YH4oA35uKcj5E8Z43qs11,66814.879049022095
0x020ea687dca115f115c14ecd6b7597596f7da09df2e8b5088d6750a66b14f42e,0x62647118B8B13Dd459232ae46c8FEb157A054D1f,2.5,100,Wx5CnzJmJmAsohjYwSHv8YWCuBGGxupfHX6z5F7Ty1DwzWp,27563.893997121327
0xe3a1b505f87dc0f27ad58dc6a00ba5222abab2d53bebdfb42c1da858dd33412a,0x38567f34e6154f923A96f1ECa2CF42be9DB1Ef4d,2.5,300,WmzKjpsNAjuT1HXZoQC5NeBFBbBEmbuV8s5HZiaLjZRAuvD,343997.39708407415
0xc1d3bc0fa8c59d88231266803b86203a9fc42057f1a44676b4d43cf3e01bb15d,0xC2e44cC966a1A7538b31F84B119DC2a8b25A975D,0.3,1000,X7nPaZWVN8qgkoyiSKBCtzUwnoZm3avQzSmdgnXC5m6EqX6,52922.67647447295
0x218ef0125e0356f04d26d0731f6f1dfc4253e3f294615f907d5dc3fffae15367,0x9bC11c78c3A2A157b01B2B4FE3c610BcC04ff84B,1,100,Wbyn95X26NJMnUUDSxt84EnXrtRhaHQAdamwRo1dwhES2ZV,1113581.3174837016
0xe1f73680fb7c3c1604fae66d6d893286b060ecbf58f88e9e2d30f91e90d71851,0x3BB6051CDb5f3e399679DD20400a12919d7e65A9,0.51,100,Yy8xtv84TE7ZqwLmTtjmBec6Y2T8MRZmbqNJ24dK9P5tVRZ,5679.264719166878
0xc85361bc4180308215ef3b5b4ff19c106e6f5b47473171375c7dabb944762c66,0xecA41677558025c76BfD20e9289283cb4Ca85f46,6.3413,100,XHWxTz4QE7K8jmRdDuRW8vjrZziSpDwRy4Nkdhn4pJgpjYq,69916.36840157819
0x6a71ce9b5bc7e7ff58c686dbcd54dfa6f8879e57e8ff4e37d7f8f11a4010f2d5,0x6da35093D7661418Dc24606B5d3478cd1e64124d,10,30,a1CVPK9sx9mLUJadH1dT6ogVJYVMEcZMH21i4QJjULeEkws,26715.95061960884
0x3c038bdf818c52e18c7d7c58c7bc5a9493507e9179478b25d04978b8c2aff212,0x4Db6ec655EB2b5BC9DDA13E0cfA6dF0A301C5bA8,4,300,bYujryt1mmF1e7c8Wo5HRo6FJRX5mgVCcb2ixmJc3uGfEuo,160355.70971765303
0xa3a163206ea33a8c74bdce4dba98fe9ccaacdb4e23e8b142c8472d727b0a0f46,0xD77Caf4C72C635e0eE0853694607CB567C06653d,174.12,300,Zsd6k3Zf84zyNRzCBr2XB7D1ecjTKKV6SEY4PYEtPUL1Zos,6911172.320801422
0xa86da83870136e94f099bbf61b391f4a5882ef829837933a9cc747fffd7a09b2,0x71232EAd3BeC1AC03eCfE2556acd6c7D0bD349C7,90,300,Wr5F9ecdE5g7oP2zFtWDDL7coZS9pLkcnaz6i4H4YNBosMH,0.685221405059332
0x1bd0c4fcaaa62ba67a21d75251e2bc2516a2028ee38d27426f00b71c6000eee6,0x77Cc6eC00F1B6eb1A2a4a5A66e3199f0d99a2716,100,100,aNLVo8iu6xGDgmxc1XqYgjuVQ7DQ5ooViLaNdDZH3DTDkHL,1102555.759884853
0xca8f38262ff6fea223e63231a00e9c963a24495cde32142ef24453a6ba5767e9,0x67468a31B888f631b520dB2299c4cceAD4EED18F,10,30,ZkcQiYGGGFkbTVubLVgscFFiti1jkJx2kuq91yoCtufvegW,0.949619608837333
0xe1ed3ec18e82e5715cac4c7247ace9ed348fff1fc4caa6750ef3ae5f83fa12d8,0x0AB57E2507EfC52c1CF65fD829F638e82287638b,3,300,ZyzrEA8Ckhr5waMSdfUtWMWyVssaZuPwXF1M7SDkMYd5qSS,119076.02206756413
0x702a8275ef61ef4a1b710456a3cf0b79017088946fcc77de67bb9b3e13e34cb5,0x3044392BC94888126FA00C6586DBe86000A64A02,0.01,1000,amBApUNrKaHUHaam2KpkkFcvBu4RQ5SHLstnS4TTjzFkwYX,0.729107973922488
0x5f07df802dd0119c81458195f36e720459ed1103f3d1a48e4ccf5e2fc428e146,0x555672439e6f44B6D11aBCbcAC1e568377b82501,1.5,100,aCv5ZWe9jwvjXCtXMKvrBtrrtzKZQbqXgoJ9uixE1W9v3ZU,0.717762255523332
0x4a8662a3a5af78f7f45743165a3fc2af57a34408edb8411acecedcae3052c8bb,0x7D04227808Dd38f649Fe272fe004C029B68f40d7,10,1000,ZmED9qmFNKonrUyYU6qd1jQAc7Rccgit5N57NorC5dUgDdn,1636130.6583012816
0x5a1b42df5a0ebf2095b859e54cf4662b4325ae9b8667ac1bd04f414eb69d0062,0x3288cb2B35D4b25Deb6c4E7f8042523B52eb48Cd,10,30,XyAnfn8pgavroJHWyZLxyVukGKfDchK1gXuDEzbCHvoc9Z4,26725.95161960884
0x9fbd50fb82df54df419b491d5d1a0a59c8f429d69e43eebf439faedc3e778b40,0xAa3D5aB57060e32546E45E7FDDdBF482879A3609,0.01,100,XV3YaNFSmi4j3Kj2UgSJM91zmMBgVNzvbagDosPFrEpKNYU,110.2555759884853
0xe0546fb1427387d2fa0ee3b03696f97f21d842669dbd5926194ddc27b25f5d70,0x1ee0950A899D327e1041728A66FC140D859Be81C,5,1000,aUdAehUdRbTmosyjvJmQfn683n1ZWiL9Std9n2vG3KdogoW,1368444.6079078823
0xa20d40397a4a8adce62170d3f9fd18bfd0c75c98086840000818eb909046164d,0x5c91C5FD6851f9Ed55DaCB5d7Eae87d9549b8d82,2,300,YKBxVmQkeDFyH6WjbwiyfqkJsuy4J99mSaEVSrK4hiVkxEQ,986550.7804019981
0xb6dfe12ace75d3901b83fb4955df2a90c53a3d7a606b1b7788e001b6252614cc,0xb008c5a449Bf9F36858846A2d1080120a2560216,10,300,WJacKmyGWX1NS7jxEmgFUnjneiGRfgza7fVWcGKwnmoCGRd,400889.27429413254
0x544483f24eeb60f1ee9bfb3e69359810eba3165ed489cc963f1106a575f746de,0x95340B69162d21a931dA57cB9759b671ef57Ee7F,150,100,ZSU3BV8XvkeD17sua1yQh3eTzqa46wY5WojJJeTdBHfM89t,1670371.9762255523
0xbf8393707ad84422a2ed25217a24516145cc12880b33369f44ddb3a806585dd1,0xFAf55D4daf9E5377Eb33A9EaDDE86d3A455f6c6d,1,30,WSg41PPaPE6VBVyen3i7wBy1Mcm5rAaN66bVorFcQpbnHdV,284653.33823723648
0x4310812d1a2a15e4b41c13db7c196f49e6645a3d1566acc4a2121e8e38d56952,0xCE57992A5a760ff983BFA5cc15415A18A50b3ecD,1,100,aMbNNYgpUXmZGyKoWDWBx9yVLmaZXdY9yQR4usKiZek8bAi,11025.55759884853
0x808880fcf310e6ff552ecf4404df6762c5a89c05b434649270d0e373526c4958,0x798121BEF71DAfCff3D046E4C29893675f4eD503,250,100,XtTpwKjQ4g3uu8ZrmmzUHAB2BfGf8LYGkh3zqFttySHMnWH,2756389.399712133
0x18b47438bfe0e902c07b8e34c9a211cc977a6683c248493daff6e5b07631ee02,0x44A82977f3B357edFeE04231077f990D291735C3,0.5,100,an37rciQjbSCWqBJG7VDd56jUwkK7JaQGkqLjtjW79oHykE,5512.778799424265
0xec43ffae112a5466d8f3c7df2d16f448205f1bfbd26f79cc7a1e719beff761f6,0x951Ed2323Ad203e490353Ab2Ac8ee142Fe4B771e,3.4,100,abqXaR7wTjychNdRxZe8R3LJjvvgmeLgcyT6yQ7bM5uD34e,1030766.895836085
0x7026e415262b5a2e2d6432f016f478a4a5d7391a63feb902e16e4650c72027ae,0xbDCEe87119265FC0ec27a3113EFC3fBBB90D4D7b,2700,30,X4RkKhzg81HWcZVMru8891TbXefWEUCmL6yw8qX4tbwwwJC,19970686.93729439
0xaac308ada4800377473dbd67317fd07725564c2ac1bb4f20f675f46bf2069f0d,0x462Cc75Caee4d0bE283EEdDbc2cD5698b9880b91,4,100,acdCpja2aaEw1m6c9QjDBkzrQkfdWAPPHb5DsGTaLpkU2iH,44102.23039539412
0xca08148b52bef188f72cbfca6a85e7abbd97f1de40eaf032dadc28b5fa21a272,0x1B8027dc7a6A8949d1BA4aa1C1a81555C6AE2a3a,0.188,1000,bNmJ6PN2NpmpBG8rf1n6jQ1cyiXuwizwuTkMVmVw1bqdQam,0.876361839430626
0xecee8208f07374ef07cfa761fc6e3a2b8d72f7071905f497bbef38b6a1ba5240,0xfa6fd86B42Ce2EC5E00C1cD35FB0C78bd88C0417,8,100,W5GjHp4RzF5FbRmRsLTTJ38BDxeP2UWZrkPQt6Kdvk3Kaj5,2173.3139737490952
0x624f0ad78156087feb23cf01070c25b4c785bb7ddcb1e0d4915d59f3fd6cce06,0x14A6f964b3D904c918F740826C99DD6A481A95C8,15,300,XkhJrZFoJAfzCHoJ9eiEWAW58Y3ehS9QNZ9vyMfXBcjwviS,595379.1093378207
0x59a282a3dd60ba3879c741a902e29e26f0844e8496d508c5087e597fff4a3405,0x9406a41D8d845a2fCa05f860d33f50C9195bDCE3,0.57,1000,YhbDsit1AkAtT6nf2tYe1V1ntAh5tTMBhrUfroEUFE6MrFT,100553.0853014986
0xeed54676bb06aeddbb090925daf361445fe355b24750ead906233b8ff77dd5ca,0x75B07e64161aCE39d6eaB54d25F25410ffd3d458,0.01,30,bEz5gC6oiZPM7yS1WfzxagRiPEfniJW5YkthXnyw1SFMAEU,26.46133823723647
0xa26fbc7a0b1b8881221b5561f42528d5ab442d90962c175f2e932aa10f2e54d5,0xBdb7F183b9684e51abCE065ad2EbeB58c53b9705,1,100,WvKhgnSstbFxAyYxvo6soBnN66VM9pXRcMmoVyVzTnSpuKo,78976.6727965456
0x2291b4ffb7bd3996cdc885652e900a6746b1d93f091963e4f9444be25b343b9c,0x1AaeA220580bFE9aBD2C30a75CD1c5451c6A13B2,1,1000,WvDBCXpoLJ9VG1amyjv6zF2XTU4mfRvPQz6qxxX9atRnF4D,1806647.6936821607
0x788adadd2cca2387cf3f38ed771a9217adb425a0f4b04ca7edfb98038aa18f95,0xA4aD15C9Ee1BcE28Dec3fAD031fC3b56e45928A0,0.039,1000,XLBJzSgTsrWst4VhMAP6evGGHjk7g4V8gmt4YUuYkb25xA7,6879.947941681483
0xd898f3fc081e6e380fc023a5abaafdf729582d990957bbd4fd7414ed81b76346,0xCBD0EdBf33209E309B88c86772de17012d586fD6,417,100,Zip3Vi3UMyCTfUEWZ4zCn4k853vZrMnFCQZnMk9rN113EE1,4643634.0939070353
0xcba589ab9a87c48d4af5532e17090589d9b5678ecee9c1832ed715dd1d65c318,0x67FbbfC36C4276E4855658e4e3310AbeF7C6FCC0,10,100,YAK8ZJ3MpqeXErVGYq9kGaWdD3QPvJC9ZKrFx89L7yjRUML,111358.13174837015
0x4569ebc8dbfde2f931c58cec3d18a07286afeb5e79bf6295880f6d2b688e461d,0x6130a038b17F7Ee8d28aBd54415F2066c0E81b0b,0.04,1000,ZYwLvcQ9Phqnu6XYV9Mm6JL6ediTvAKNpCAEcYdyUqr5Pas,7056.356863263059
0x50cb62076748f1e6126283e018f48355161ceffeeea5c98981b761bba6ca3309,0xe7D52be2217Cc6178B661e4Fe0e9E371EE18b630,0.3,30,b8zba17PpySJNwUrngAHH5q1a62xs7bTwoJ64uhJVQ8M9bD,793.8401471170941
