address,amount,memo
1e1eneLCyuCWn4wfQnfiYhcGoq5h6yJbNGkyjUwKQeEk1qD,2133825804289720000000,
12ggQdm7KVm6cdppq27T2EMkW8E4ormMSrvUNkb7Jeb2yPG5,1917069746874920000000,
12YyJYhJvj1n4WQDBx9fE2jxwK23QN3cFJTBjJNMoPEkK6Hw,2540268814630620000000,
16fk7dES1CTYgZC9EC2o7FDCMTfNJ1wfCqLcxojmSs4QUYDZ,1016107525852250000000,
1Vsbz2BiYbJJLBp74TkczRdtV8gdPQd86EeAYbL3MicumBT,1742624406836610000000,
16JqUXA1sM3sfkiK8YyapKRa12Jk7ZAZZ4aBMCjCedWZk3dP,1718579136734090000000,
165Fe7QbHXdxdcRo2bZFoyELTwdoLNEcDwXj1eVxUFjHefi7,23573694599772200000000,
13uXaHtFqLhyrB9JtFLjraWbo3pZEwm57FmpHiAEPJn2WYgt,10262686011107700000000,
15BAY6xZzqV21WL8aiQSEyLs5k4FdmPepEidVxm9tV4WAvUG,1026268601110770000000,
12pB5Hqpv6eE8mqzWCCcCdHbkPwuNDgbLQLbCQh1dTs3RwKF,2495164062332620000000,
15MiTBmcpJUfV1DTMQK61HDN2rza6shL6ufZ2KZst64u9Y6j,5706053422175890000000,
162FLCWNq6dABDbU26ctA37Xi8nbo2GRva6uWByYCzCQZJY6,1016107525852250000000,
1EPwk2MZrXMrFnnN7b7baKSHeCSqVJbmVzBvMUUETk8swAh,2052537202221540000000,
1294V2gJHBdNRGioHxZcQSDW1Dny1A2YK4yQoVNZbwWRSCdU,22557587073919900000000,
15GC2J8qF2NbzGyoTBqpS7Dag7xXdU4meSKHn7Afq5DWrsNt,1334149181444000000000,
14dsSCtchoRebLgwYhhq9hERJPpvWJNWGNqBN2u14xa9FfP7,4064430103409000000000,
152ZRSsod7sJPH2mVckr95N1CGaXh5vMz6DrSkzDpMGSMZyg,11727913063386700000000,
15Dhtfj9yp5751tj9EHiu1u4by7KHpMsiMuJ4apjfQf32qp6,1127879353696000000000,
14gcx95pKPq83c4hfme6qJcPmufhMzQ55B1yo3rQUqcxPDZU,2976178943221240000000,
1hbPeUUfh6bXtJoD7n31GXzX5m6GiNwLNebJkCpPrJMkPXH,20322150517045000000000,
15oF1PyqBL3gN3XCYQ8JdKvomXA2Pur56DNFrnR2YdNwGvUc,4877316124090800000000,
1Zive4XmAGcn9S9qKhvTWxphptSH326RhfXxcUgr6pqCwtD,1127879353696000000000,
15BM4qjRz247TFNQbvKCNm9vGAeGgRVYtSrRjDW4ZT1n3g1e,508053762926125000000,
12pJZHqYbek3f5uu8sjm7ziXtuhBfXSi2yoRmhwiQ1a16ALi,513134300555386000000,
167MYb5nYm4Yf3gbsSUB5rnHXMyqsT5R4NgV6NDgU4rhbTLt,609664515511349000000,
14gP9dbHDtCgzQ6E3yoNMZLiVRXwtNf85DBhrW3BTFwRxAV6,14367760415550800000000,
1c1EnaqF1xZYA3i5iszFLUkUEVnFcsq1tno6ktbVHKADc26,11802088912773900000000,
15pEv8LJ5BkMnWAivr18PgvahRN61DdbDbMLHpP1QK5NXZQJ,9368816220615490000000,
15XjhTTP1JVRfon89Ag4GvSrUh2PU6sgBGKdGZK2VqVK1fyz,4064430103409000000000,
13W3XbF8wePuTWMYfn7xspiMMm6gzRiEJwoGUE6CEAQibQ44,101610752585225000000000,
13GurtSt1bUgYNfYAyoHT5VgmYqNDYmcdNjWqZbNbEZL5mQN,513134300555386000000,
15TBKqoaovX3EFXpstCjpwdCELu8SU8K3r62KDqZfU81DHjr,508053762926125000000,
14uLns1q5AppZQjMA3RsKCQnGz371u5mz3EboEaswmCAaZnh,508053762926125000000,
16kMQvv6329WLVbcscWxTuTJkEeEKbhfe1zuHDNH6p4E4QDk,513134300555386000000,
13oedox459645xRnzAXefXMDbw8LJnEVTHvUWSnxZzK3B7SM,1016107525852250000000,
16FqiMqvqiF2eoULsjm1NMujHye8wkbPAMceBHJfrKGFJrRe,6147450531406110000000,
15z2Fh1zK1drXraQGoBQXM8chvfNeZknPn2dzESuYSz5ZM3U,3048322577556750000000,
13p78XDd2i2DEXaVRC5vGJgsA6sezEH1npppcofgKVCQRfu3,7620806443891870000000,
1636UEFKwQxtpLUbs7fmdyaa3Af2gmdhrS9PWsafUZnpbJGb,1016107525852250000000,
14QseiM7yCkgQJv1yzz1h8XToRXudyhcuMymqcTQJPYhEgjS,2011892901187450000000,
1X4ctrJ2SXJtrNXRmbiVy5qoqH2WCadnQHfQgd6YbLfpMZk,782402794906232000000,
14z3wXzeovkEjs8MxwXRkMiVXKjqF3nYGz1izghHgM8PHzwd,513134300555386000000,
15YUCwtFHmsWSNZ7xqhr1M2MraiPJtPhGykpmg6gd5qvTDrk,34359675986693800000000,
16MJPhiAhRRy4Eo1L4JPE8mE9vNHLxDm43ggyuddEBBLu2Ei,1320939783607920000000,
129huNitcVaJg3iG4zmBcMXjNLDApjjEx3uiGHFEahDGHqpD,2032215051704500000000,
167qbXZByQZoEEHLYBCeoC1E3VVLagdfv6jF1khtMs8bzBwi,769701450833079000000,
13bNpjhkNLjcVYYZb7HziccYDgFmrRCJve1G7sJPt7MjTU5p,508053762926125000000,
15SWiWZE7aYoVJVQLc5Ewd1mmn22EVPkWRRGhQ35knJWA93r,513134300555386000000,
121Dcu8MDtyjMhTdArHmt25dzB7aW4rZMrY5T657zPx3NM81,20525372022215400000000,
12x9onRwCwxaAnoLsGm6nVEqVsyo8jVXxBB7Tw99pyUWpQyv,1524161288778370000000,
1YrmQxqb15EU8fgnB5kTBeFSHfdMJHbqytU2z8RReCsMUyC,2032215051704500000000,
15QSni3QWUmRDE6FWBfPCU6mx6Tdqm2ydP5YPxbEMpTwz3mg,1026268601110770000000,
165AS1ynXoxtATX9Ki6nn5LWahU1CJkbY9TLoFRabcSmBn8g,2032215051704500000000,
124LDuAUyoW1NbEGuafyu14zEjuaLcHYm79CRx87YLgbxdQs,176210318810719000000000,
12xWV5ZWZCfreGByPNzJiDY5Uwzcn3zxvSfX6wtn9eypbDGf,2976178943221240000000,
153TchEXq9g38eTaQRmCn5tBd4ETh34rEE3UvdczxvNAdLi8,4064430103409000000000,
13E5gXH4YLPNiALHq3mmjzFtHgRnDQJFDWrfwiYfd7mF49Pv,7183880207775400000000,
16K3fvd73rDoC35qjLvHHNVWcjJ16b9T8objP1qYjWG8izAN,1524161288778370000000,
1586FKK1Kr3k1vohZC6rfrz9y1mpLX9g5ZhqfUWabg88hLvM,613134300555386000000,
1X1HVSgoSm2j21PyDdzGp3vgYEPrsgFHsdZ786vb9KhUKqA,1016107525852250000000,
12mpvErNSyFW6ThMPT8KPnFPGzY1j98F6VajMrCutRY1yYB6,6875999627442170000000,
1iybhEnYMpFUWMMHS9aZzpbSuz6tWQuE4E43qEmeCfSyNUQ,851802938921941000000,
16PXwmzubRfdUteBrhTrcYvzdcUocSfKW9TLXa2RvBDChSGJ,12807832141862400000000,
1W2n31cBKQ5h1qvN7nAGg5686DiiLshHNRrHW9AdMHTYY29,508053762926125000000,
16MKqrRznPidWn3116hg25qUzEtKFoYpscXczia7mWno2qRq,711275268096574000000,
13iQadEgyqQ5DmiFk7KM5wmuBGBYEMPamTVGHK59Nvi7yaiv,513134300555386000000,
12T7zkkPxVPHYzkV653rcPvf4p86HswCCWd6dpD8WzPHFeVQ,5131343005553860000000,
167hi9tyKS4hEkAQgFRC6KrQ8mjgWH7qbVi1Qd9xWGB11UHX,1026268601110770000000,
14N7zz2FRsuk6xWr3pYm6eSfkEV4qiRMLfDc1uj3bPMtiZJ5,513134300555386000000,
13n9kGRLmZxfjFXwqRySqtJre9qTDiupKPircj3HpK475nK6,8210148808886170000000,
14QPKMs3TiCno1HVc6KyuZRsDUmv68pGQVC3jkZbMzSNNbp9,5080537629261250000000,
1gaVMhAanFRQkdoGDWhkdtLMmUSMLViAKai9hCEKxpiQssF,5631343005553860000000,
12ZF58wRzcQRWifXGX3mRozpYFXczusv7JaJRj8FpR2uVeQr,2540268814630620000000,
14tZmbabq6Dpzq3jZLR72pdaJXDSAuv8nbt6ipgGtFBXCNxp,1539402901666160000000,
15ayMnkfzcgXXg66Zon9HSizmr8u5hrQqEsSRfDaVyp4qdFx,1016107525852250000000,
16HyvaGx6GbWaTkB771XiPFu7rUFgLjv2y56yUSjGUjAokPq,2463857528686530000000,
193c5T8tVLHREYrRWRhmbKJcZX3fbDenhaUWjrVzN8NJmZc,1046793973132990000000,
12NtytUs51QtvkKh768yznSrxa1iFMtWjeYLHsFvhy3rKvw1,800489508866402000000,
155DCfKmeXqHsnrZJo7cjvP3bMcn9NFJmgHADwLZGfTdNh6U,513134300555386000000,
13C1JoDb5JgJi2XH1Bjfn1VfHj9QNafsXcujrvqKjib6aEst,615761160666463000000,
12bwQ8aLczaoTwrGDtCxtbGWdHvjxCCLPqRsBRouohxQHV9L,556237581802038000000,
13ouH4Qyyhy3XVbw2D6kjEqAerucKifHV2cfsLemLCvTJtQp,1026268601110770000000,
13VGbT9ePTiZtMs9STNq8TUyJyF2djkMaN1uq255YBsztSDS,548698063960215000000,
16ibuokbnJsGFkSbJvpTMZDnSgk3z2krzSmqay3YTdZEuQAo,5121080319542750000000,
14oMjXm3Pieir7UGHr2eYSesQuwwt6mijXHMUitGnhLWn6xx,20525372022215400000000,
126Gpck2WJN7Wo3pTTdFsXBnLLN5P8mL9rTf7pa9KtHiYqJ3,513134300555386000000,
12hKmUK61oShgaDnS6jrpgqJARiua8Ci5ynBxZwcg2vHS84F,46712867127540000000000,
14mNKYaBNergGZ5mN8oY9U39LCRGqkCbHREyLyiQpKtJagga,28388842874858700000000,
12Bgos4yZsuvgUHSybjiYE7Q7PHUMxJ4pzmnPjZHCyEzwmwY,513134300555386000000,
15aAH5SyYYdBJYTVwHknDLLpaaRTah3n8nNx3jGPvD8VNhNn,3862224705764400000000,
13Ta65GH6K5CxngGvJeYZdY6mahJS8ptxHEYS9mPpjFXcCv5,1026268601110770000000,
13sM7mHCuBzYVApFhRrmn1f2soNFhHQhZ7h2r9KqpyRR3NsK,513134300555386000000,
14ag5Fha6aazeJVbXrt7wrMwsjR47g6P2zZEj4hntAV5nnT8,1524161288778370000000,
14ctRW7moDnbcYy6SzCiQiSmyvNq9DUTU6V2itwv45qbjs3p,20220539764459800000000,
16GANFxVb6HvwZ2j59tDc1FQZiRTRm2ZwiXFD5jnnmHw3rA,1026268601110770000000,
1buwZpK9VYxsxRwbAKZBGDNztU48EsJGcCcKsrbRaWFcbLc,2946711824971520000000,
1432sC9tVGfLGawgQfyPq49Bv3erGeWamWFuwYdqWEdHLQYD,1162762325058500000000,
15UhLLPQz953z6QU1h1uWAcMki5GxLoLG88QQAc85JVVxESr,20605372022215400000000,
15uNVfAs2i79U3HR5Qti9v6Yc2c8Snb27PiyKKMU6746GVTj,2821014880888620000000,
15Vu9wk1AUzxVHT5p1GEYEk819sHqty8gWd13ZMngj9fZXRQ,1016107525852250000000,
14Kbwe75VaDzmEJ7XPPw8NB44zinwdVe1nLD2kFGnthbcPfU,513134300555386000000,
12WLvjucBNyjSBaLgdbwBCgAC5j7Vnjw6jnzMKJzzN3SmjG5,821014880888617000000,
13LHN6KoMJ2BFh12FeE1Lm1kGGT8V2SV3oH6Ftuk3LyqDUmN,707797270657848000000000,Kucoin
14WDQnFEcRpHQKFQLhytYkpbdZBkbwkmjD2ZucsPMxqqmBHu,5818942968298080000000,
123VwdDkJeUd8K1g9gS5rZHKy1vQg1N64ZNcYYBk2J5ZEkfs,22354365568749500000000,
16HwiEtR5YN34UqFwm17FSLezNqf9aM7Qs65CN3qrjNaUoW,2152879353696000000000,
157m3AVBvjmKgByvF1hM7wMUcKkiMq3ofK839FHT3JP97ygM,1554644514553940000000,
1H1FUzPbSiqAJEP5Rrh3yquwZKrfHUj9mcmJ58RieYbE5te,3556376340482870000000,
16dKbhs4f1WHxozQchWGaRa1B51ftNTpFXZpzBVSC1VYfiHA,533659672577601000000,
13dpBqCv5R1ZTaDoMqTfy33Q1ymDbN4HPoEq9bRgLasjVHd5,8292250296975030000000,
14ziRuDiAEdQuEH2cBxfpPLa8vYjyqY2RozPZRyicKdXxAZd,564447730610924000000,
124PNeBqBBeocYASEM1aVRgjMEMmuJL9yY9bShUZQMnXu8eR,5676992746936520000000,
16PkjkAq28rTrNoiDG29yAXLM6TnQDgPe4GmnC69f4oxQom9,15907163317217000000000,
1e6r1nwskpfJg2FmUDJpfCbH6BL9Ur6oihM7w6FEcJFMzjK,513134300555386000000,
16MYqsmSph8Bt6md8x8tRW1B7Aq5X4gMprdBaL9KQYNJsrWE,1005946450593730000000,
16XenL72XFSdsrFrM3Q1A3h7E1KhVNiv826RsVcxGxVx38Qm,508053762926125000000,
15DFUUF2fQHPh5FQtnHPyASDepR9h87GswqCXa52d7fdaaTi,5131343005553860000000,
12xNBTU9qbv7iy3sVt1ZFqzztbPxT8uzTFJcCLbZeHCWmssW,533659672577601000000,
1hDHFMUNpCS12FXVYiBhAX9HiLWfdu6BfpMRZGQaM331RCh,10262686011107700000000,
13TH6f4rG9keyYmoK5QnwLGihsPtR4ZpGexAbekhdKhw9Upb,1928978527077910000000,
1RYX4F6iKKDkZa5BRDcLuRgNNp6Ln9kFQW59iAbx45ZQr4W,1436776041555080000000,
1249f5avNXHtgjFT6iaE5zBHzr7CwNTuVEXbt2XGHjZkA1Q1,1026268601110770000000,
16HvRwoBsVBA8m261B6XVRzfezjkGwt3ysGjB6PCPQqy1ktN,2768893007947380000000,
135qHTnPWo7oDtLJKJ9XtB4U42iVRUzwSbtUHFc7qKFY5zDd,2032215051704500000000,
1CFPpHqak4Zi26kj4n9oFz7X8C2Qu7UASg5qDwxxqcaarHn,508053762926125000000,
15tnbjEuHwTXSgqZNKBya5g4sLTsDKDP8NXCvvUgKhj4h5VU,1016107525852250000000,
1BZBTEjvRKaDp9kDowH7Dip55VHddmHpu5okDn8GQfqnrLR,3205164062332620000000,
12KkixpeL938f94EdZ4rNbcWDfXse2nfkDt8fgLpYzEdkU1E,1016107525852250000000,
18sQQPRJWBGsrNjEAz5QoXyKcjcYWr3i2ECumD4weYneJ5Q,2365164062332620000000,
1Bwz6H44A9c6CAU7gk1xzkT7P6panZewCBhsphFiEwfm6tR,2155164062332620000000,
13u6QEBKUxgTE4CyHm5QdQXbmQDGNw9zCCrpRF6FZvNqn1tx,2155164062332620000000,
12BRvYKBoRTXAuoQNoszEQg9iB1bmRHZUX5sqQZuP7pLgvsA,513134300555386000000,
15VcSv5medW9CaDukC44x5n8tGhDshx9NW4jd2jnuWunYyVT,513134300555386000000,
16Arce147iGatXRhrfQUFLDMDLQzT3Bx2U2RPDhLXdjySg6Y,2155164062332620000000,
12K3sM24d2Wi4CMp4vRGjDQkRrmxskeytGnwHkXkwJiUP33N,2641879567215850000000,
1dnRK3KAKih4Zeu47yVsomFR1gKopw11WGacpKmZP8GJp81,2155164062332620000000,
112Jof3gjNzU3JxbetcX1Q5H19qNVdLxpzVf8cQEVuLSBQBF,22354365568749500000000,
16JuL8QHtczGVXWLy4P9Zrk739Co6paXqKWowuExzszzjqp5,1385462611499540000000,
16UmKro8gYcz2KfEm6aoa7W9GMPmSi4yM8Qw3TFHqUGJmfxy,1283522321332930000000,
1344d52J8KEDh2X2zbyR1r7hKJp2Mo6CjuLFsk1AN9PsZLPG,1026268601110770000000,
1pWtugsPbqF8zndcodmj7FngxFbqByFgWY2FJJjhYRAYKQh,508053762926125000000,
15ch1gdoNswoKRyaqbTxsNKKojy5GZuUYLNw4y4iWUcBGp6P,1127879353696000000000,
139RHGsU8mmq4UAsMH3obDh22nyT1e4DPVb21RFisecQbhGF,508053762926125000000,
16G8dCWH1qcymH9RgxAW1XNaNWsYBgneam5mpC1Np9jqpwti,1539402901666160000000,
1uzcWjh5rm2WyxZ8WxuY7aig5MdHt1TY427xvT2h4Jq5tXF,812886020681799000000,
15tEwihkuuBXH5baveZpMX2h66T7jNxJGMMymcQhi9NzYZX6,508053762926125000000,
14YCFJKkTPFNyb7QyWrp4kJ56pkFhDgR5cAjE3ogVUu9Ss4P,711275268096574000000,
1ZigCBb6j1Qq7dkjcriUqTSo5hbHDF34NV6KJFBfxe9NBoG,955141074301114000000,
15K83TbdhNcK4wo2MPAYpGnrh3F46BYgyAgbQyENUeEgKjhM,513134300555386000000,
14TYtf6Jh8JMud8AmTwn1kFTTuC6rTf1FFxJYF7zAfoWTApM,508053762926125000000,
13gE4ZACqP9yzsjcioaCjS3ZQMh6nFmwAPanmE5BFvz6DfGg,508053762926125000000,
1jj4TV8JRzP9u21AbKNJ8wEVF5xL61jyMPwtG1E28FNJ7jH,30483225775567500000000,
1Ldpzsdvmy2uQ59GMpsUqKSv8iaorWzFobo9KBkiM5hLDrC,513134300555386000000,
1hGoi7BzpbqhcKe35LxWCi7eFbj4GNk7Fij9gw1h7W6svxs,1117718278437470000000,
13HLqtv78XseqfyWYVqNWEL3nbavYDHvEg6PPQboj6i21Ysa,3048322577556750000000,
1gNdBReH65zpy3HbKaveNfJ9nBSbYHCkUv1gQBAWFL5hM2H,5952357886442480000000,
13uWt4NnfTuVFxnqTQCryktasmFEFAGpndn19K1ZGxidf7XR,4125396554960130000000000,gate
16S79zNzznGsYa7sUyHf7C1jVHBwKqBWymjsdtL21egcVSgP,508053762926125000000,
1HWCcrkg1ebQvzvsvBYRZz1wkdEdajKpVk3XWt2oyk52czm,5791812897357820000000,
13dJZLno7gxcd93V4qktUWFP3uDzPh7Qn32hRhgix9q5H5is,1524161288778370000000,
16V15cSyLWCg6aDDs3sNWqmdgU1E3vzfM7LfXdsmCfieRQry,2032215051704500000000,
12vCgKM4uriXff9NxoxTdnv9nmciB83gUDaEE5GuWHy4Jbsk,4469857006224040000000,
15GGin2kvA6NZ3QEBLwYm3c54ihhR5kLFvSKWvUuxEBDMGUk,4044107952891950000000,
12hBAZDStqgVPsNJesbr2AsRtkmHzekS91LUq9Qneqhre2LH,1016107525852250000000,
152SqpYC3a7J2thDgUFRiVZQUNzgGeuRCYVp8rHzQzKsJv2G,2052537202221540000000,
13NExw72VUivfnQwSDq5WuxPab9P2EdZ4yX9Wb91kTDLZ6W5,508053762926125000000,
14dkXGhQS93y4mKMrxVRzkrAjhLzCwBc6CfvAXUgDEShARwe,1282835751388460000000,
13KJDkSc1mTM9HNmBjCd4bTrXibDtCxWruDwFy9FghVxpQyG,508053762926125000000,
13TfegaBQXhYNR8Kk3C7hAdRQ4yaU4LgbgWMzgSdkkKMxdyk,1026268601110770000000,
133TujZPRbmVnQKPNAnLwvxDD5ZzRD3HDkyyBgjEsRTDDiUk,1180208891277390000000,
16Syb73R3rU1g6rNZz9Gb9pgUPncqGSnUF1CAaRwJvzuxzSr,22557587073919900000000,
1xELhnaaVfnPrCdyrhNjq9Uo3S9L651thjWRBU9RfXxetpC,513134300555386000000,
13H2wFimxkd7rjgbmjQBEoUFkE7uZsaYKrDFZhnP6VBYZtBy,6559990186902120000000,
13NbrnNVDbXkxvnUzJppDYU5YC89mvhMHxDKK58gHWdDkpgf,3591940103887700000000,
1489AGFuJrySt55TjKgLxmuHSJBCGJ553hazeK36aPnpfDKB,12711505148411600000000,
14GMmrMtVg5hzLZzewAuDbg5soLo7oysr42Bn6yJBpJW48V5,1116107525852250000000,
12YFLKvc2nuysXtWRmLeu1kRdZdqND2avxPCKYdA4PfuAsQP,87270427072872100000000,
16WzCmkVV5KSVBjpGoAPBvpNbr5cTbpS2SyBSUbAAkByYHdx,1016107525852250000000,
14BRKFDVqdMuyjAeaftkxXiaP96UKsVFun4dhpTEBFkvw3F5,15597250521832000000000,
15DTFSy9sgjnZQwCqtVa3mNisjU4ACdGj4J8CE7kAfNm7Lvg,1981409675411890000000,
12zd2uBBMLvvUAvWcZRARdbETL4cE6rdLEpxPm6tenoC4Gwt,528528329572047000000000,
1P7u8sg5jvA7UZHdtdYNsrBiYzBNBwTQikmLAGWUZptKV11,513134300555386000000,
13ipo2GJtYX8BzHLJvjAnaiv3d4xqpmVSzXydyMx2hAAL23t,2102537202221540000000,
168N4i2wVC8DWptaCAgJ1CcvBwTeR7smfGJqdeX25aTsAwaQ,4926089285331700000000,
165x3yUaxYkmmvYDcyB3kSUdZVZ3xtfxnACnS6jiFSW9pjws,2540268814630620000000,
12wriKQPUrwU6r2LdBuC5eC1xfQaENRtm8nfD8L72hZNujQY,52211275268096600000000,
16MCsWo8QMpJqEciC5JYLxzku8SjM2M7LdUmmgyqe3B6Bkvh,30483225775567500000000,
165YRr5Jh7GG6QamS8SzRohihbzphJpZGj2HyCufjw4ezf2U,513134300555386000000,
15txeinBGfp8SijjMTPQFEAyiZ1AWANuSrgjeqQSxixKdCY9,513134300555386000000,
16FHj5FmCbxLKevC43Em5hCXz5HPtt4p1whnLozF93PzQNNk,2255758707391990000000,
16AuMmeC68ecGMKXUW5qLu9FmGAJAmCkxWA1bf4hwixPXMRi,1219329031022700000000,
13KNzFJF5LyPpAApm3SKiKo86hyFrF3tSQrVQyyLGAYCE6rV,13321169663923000000000,
12KaEEFhNtpWzR1mLrh9XLMBwDBeLjJP3bEvZE84DoLHCRT3,29710476002156800000000,
15fknNGpu7QH9Q4XKZZhASSrZXtwBy9bne5TsZky3voqAe53,1868832471275530000000,
14GWa9QXMUTwyLRvZY23D3KN95yTZo2bCFpWP4SDrXvphyGQ,5560809589880030000000,
12jmG5PXgN41csaSxghj1cCDgLmqaXrsWs8fXMTvqMbFNvcM,666688469862178000000,
14mMSdBdmoxmsQstKwekUxvrfWxt5RcGfkzuA8tvaUVWYpic,584973102633140000000,
12CK2ZYLrWv9RpPQVrtrJA1WLALhmpFmwTa9Momi52THeTds,3048322577556750000000,
14QNxN6EShddejmU1oJ7SXhMqppzTeg64ZLKet31FR34ndq,105268739678293000000000,
16XFCak3JYEQqXLRPe8F97gTjtq8C5n7sHhquUNef3qwn5qo,1250828364324120000000,
1sXocKWz8tpWAuz5q1cMhU6r1hedeNhjrdNWHEz8hgdCqXY,1219329031022700000000,
16cfnZygK6ur7WpCkPDG2s4x5QKVxmaBzR9yffsrZaSXENfy,8210148808886170000000,
13m9WbdLjYLRAAS5JXtkSLhWNWAL2jwfjJcfEtsg8jjs5w5S,513134300555386000000,
12GqrTGtLgxXapGNGLQCDfTntNmcVi9aAouu3Ez8nLndYC5e,1016107525852250000000,
1LMSf4k4Xu9CFDghVJpHWCE7aJ3XnwKQkTHGJBvcjXpcv1g,513134300555386000000,
15Ga1RUKVohZyy7YJv25XLo5Btr2X4ne7x6cR8NKt2kDg7zu,6157611606664630000000,
14rnxgPZVQTxxXLbQjS74KSkPeAkDAtok7g2EzyqyjKtJBXM,8433692464573670000000,
15dLouQVaV6e4pVPyD2XZQCpVwGD6nqqyy9ShLE3prrjtMeV,10161075258522500000000,
12KyfhdZy8JWJTEjiydcSYrr4hykvqxS7QrzV8SNuUbRakEe,1220233366720710000000,
12s6ZSCBdLxVuwdn8PvCK6rt7v5MDDJ9FKRXAmjD58DWEB6J,121221627834173000000000,
1YrYjMg3cDfVxfR57HmcDDfYzCg2zUuUtiFrrR4QF85K1VK,1016107525852250000000,
13p24M1s5mjhaQSVobc6HAtaNsorRzAhSRkpe1Y94SKCk6mY,1026268601110770000000,
129rXtxZJG34DzACEghmHnzofRfMQJRBhNmBmHvQUYz1FM1q,903116368977479000000,
11JyaoQ24vAQKeGdL1fjSAMV7Vr3zbvohFdnhnQRT1Uvqjq,20525372022215400000000,
158ngmuWJBnWiCjGWHbhSNrao65eeB91PyeChpWfsyigJ6jx,38967723616433800000000,
16dP4AgcDM3PK4UFKHx3oQeNvMXxaUkTTSj59pLtnA9XkiVG,2660169502681190000000,
12LLNstSxfpN7NmjXKWJXAiXwftM4LuAXTsTJZZfCG78mWEM,1117718278437470000000,
13gbsgCMfr9TjoD8Ejr2fjhWpBPMVMcKvYmoR8mPcH2VRtmW,8210148808886170000000,
16JvGcLXVtMUDutcLuLzchShCcp9uSeuZqvNiZTLqgDyXjhf,712023010044862000000000,
15aWzkJZAokDUgo3EGnDA1mNGm2vYi7MaTUhG6cWu6keFzrz,1524161288778370000000,
16cxBS7Zm9KyqEf3Fdfvd7ZRm77txtRVHffafYcvqWptbjaU,2032215051704500000000,
15Mk3uXHk56XMtKmbM64mtaUdy8LPu31FXDSqUcReC534cJU,5028716145442780000000,
12TxSkfap5Wxd7BrfdUgk7AB6sWSAC6y196NnY6iC9KUJ7cy,3075757480754760000000,
12gnVu3wKst7ELL2MVQkfbM1arrJnh9tqUDdn9c7n7F8phu5,508053762926125000000,
1yNNVxuHjtfHL8RuuWB5dVM5rj9Q7tkpqLzrptf3Nx5yZgG,1250828364324120000000,
15dn6YU5CxA4enoNefkh6W7CozyLp2mhfUcpj9yLouBh8gTR,1026268601110770000000,
15AYoCnpekmKGWMHoytGm32RKEwr3Rbd4EV422qB2qjFLtXd,6157611606664630000000,
16NJDNET4FJvtjP8RCRbysthTbpnbzkRqKvQaiNEZxWTsgH,70111419283805200000000,
12sP4qmUScaJKKk2FYSectbFUZexPdvGGcYfitHLxK6jGmMc,2032215051704500000000,
13uCi7xgw1Vwuf9yebWpeWjxPq2DhCDMMEz3NYqdzJobTcmN,2357369958563360000000,
12QmR6CaLExySNRuK9o2uCwPwRmXsJuyUgrdG51jwQFBvvYN,51313430055538600000000,
15PyeikgnkMkKFtm3TbKPXd27gDMx1dBUBrRbaQSMSZbddan,4618208704998470000000,
14XdLvHKJ5rXRvLEt2nw3XoSEm7uh3G487JCPXY5Dzd2Bh8j,5188245027001580000000,
15hnbwU9U5skNboHf1kHmAERo5TPafEcSMJX449A6aTt7MQF,1105761160666460000000,
15DDf8UVfvFVHMQFgqKsSHSgPXovhDWHwvMHTWJgFhwk7raZ,1364022742704060000000,
13bNDXwDxevh5KdsLX8mQUrHwk9m6JBTn8XKBe6CDz8zoXKh,5080537629261250000000,
15zTXkar8GgsaZS9HgYhf2vwwrvHjQQqfo3URy5k1fB2vvRA,2350155096543670000000,
14H7RZBaKoARg6GNRsSxvEEsRXqi3VzgF9qUoJKjy48bNnE6,513134300555386000000,
13s3E4SewB5iZt19k6Zhzjt3C2aP7ZChx8uGDUtefFBSVhRH,1422550536193150000000,
16aCPjLKLAsYkco3r4EErUcy1HTaNiD5CnPKAjjf8bsao7M1,513134300555386000000,
162E9bxXvUivBgJ8eHTENHQY588NLLrTaUzjH3D7GZQZimiU,11083700891996300000000,
1bpDusjdLyKCTsBdHV4J2E9XejpobWAoQmSZngA6oFA1L5f,3663575684460280000000,
1pF8XW939fHbhSjeQYk8JwQnSoRiTWH24jGaLAcqntbBjVf,1168523654730090000000,
13rk87oDTgPgjo2DTWefvGTdkiCbd2CsUfYpo6ptiZfT97Ky,37603144068366100000000,
15chehmo7LE8dPwRewipm764Ys6QKZkK9bPxCHa4jXsr7zt4,10455746441019600000000,
15SDZCoh7fizojdVAV6TBdfDKHCnSk3XduwZUBFVjz6iBD2A,513134300555386000000,
12pQv5ZkkwEiEBxNfqtTqQRXbgv4W1hj2mw6nL5RYDnRVSV3,731597418613619000000,
148V9TEV4uCCytuQU16DkTipMkkdZ4dhf17sq2VXPZC3Swa9,10262686011107700000000,
14GNV8MnsKyNqVxeBnXAJZ1zZZHe5zeFUE2YgsU3supVchg,205253720222154000000000,
16f5guDeV4v8KnFsRMh5eheHbDKYVwE2U1jtiUNBry9B2s9b,13615840846420100000000,
16DngKKkLrHHEKVWW76CtPDwmcthuDBeQsXqtGfiu26gQJQJ,812886020681799000000,
15DJ1TBca6AEYpZ9WqeRrzzjPFe1aFvtSime2HELCjFcY5nX,508053762926125000000,
165nqUciQRLszHCnMoYsh5rZXUEh8RqEr1yV3fhiC3ofu1k8,2032215051704500000000,
